gene_name	length
NFE2L1	5883
SEMA5B	8517
GSK3B	17871
ITGB5	6515
ERC1	13484
XPO1	23843
LINC01587	1164
RNF13	3573
TRPM3	20015
PALB2	4747
DOP1A	10045
LYRM2	8675
BCKDHB	4071
KAT6A	24143
TUT7	6707
ULK2	9868
GRHL2	6053
TNPO1	13099
PLOD1	5320
P2RX5	4026
ITGAE	6602
DIS3	10835
PIBF1	4179
TDRD3	7823
AC000061.1	376
NUFIP1	3480
PDS5B	13187
OXCT1	4100
RRAGB	2715
EPYC	1802
CYLD	12952
SLC27A5	8025
ZNF324	5664
ZNF671	3532
ZNF416	2545
ZNF586	5480
ZNF446	4768
ZNF264	12532
RPS5	3617
FAT1	16167
YTHDC1	7033
CHMP2B	8243
SMAP2	3601
PPIE	11124
ZMPSTE24	4022
STARD7	4416
NOA1	2218
REST	9408
HAL	5146
SSH1	14538
GSTP1	1764
APLP2	7463
FAM234B	6710
SLCO1A2	11520
WBP11	5258
EIF3I	9756
NKAIN1	3320
COL16A1	9253
TXLNA	5114
APOB	14828
NCOA1	8633
AGBL5	5283
EFR3B	10643
KIF3C	6401
RAB10	3654
GCKR	3149
HADHA	4331
MAPRE3	3628
CAD	8443
CD59	10557
CD82	4039
BCORL1	7984
ATRX	22740
AK6	2140
FCN1	7588
MYNN	5165
MECOM	9260
SCAMP1	6746
PREP	8917
HACE1	9237
SEH1L	10481
WDR47	4423
WDFY1	5485
OVGP1	2520
SLC25A24	6726
MAP3K4	7522
PILRA	1990
IGSF9	6637
ABCB1	6422
ZNF213	6442
AKR1B1	3654
CPNE3	6737
RRN3	4139
CTTN	6949
WNT11	2371
MTIF2	3374
DDHD2	10548
TTC39A	9491
EPS15	7378
ORC1	3121
MGST2	3172
CHERP	6015
ATG16L1	6047
USP40	9355
POMGNT1	6189
RAD54L	4078
MAST2	8062
DNAJA1	2668
B4GALT1	4896
CHMP5	2391
NFX1	7146
AQP6	5129
DIMT1	10981
IPO11	7540
FOLH1	5335
EIF2AK1	5492
NME8	2435
EPDR1	2780
SNX10	3605
SEPHS1	3884
MRPL28	3053
HBQ1	528
ITPKC	3376
CEACAM6	2956
FAT2	14537
RBM22	3587
TMED2	3833
ERO1B	5788
ZFAND6	5153
HSD17B2	9529
TXLNG	4455
PPEF1	3513
LAT2	4545
HUWE1	17379
ZW10	2916
ALG9	8070
MYBPC2	3719
NOX4	6099
ACOX3	3846
MTMR2	13952
PPP1R15A	3065
HSD17B14	1112
TRIP6	2553
ACHE	4074
FTL	871
SRRT	4858
BAX	2587
NLK	4769
PIGS	5903
ADAMTS2	8755
TMPRSS11E	2124
ATXN7L3	5301
PGS1	5058
PSMC5	4279
UIMC1	4767
CETP	3391
MMP2	4706
MT3	1679
LPCAT2	7361
GNAO1	14555
OGFOD1	5779
SH3BP2	13918
NOP14	3559
ADD1	13227
L2HGDH	6560
TXNDC16	4733
RTRAF	8287
NID2	6392
GMCL1	4892
SF3B2	9795
KLHL42	7594
GNAS	14145
DNM1L	7282
PTHLH	3405
PHACTR3	6103
ERGIC2	5826
TFAP2C	3001
AURKA	2928
CASS4	5070
PIR	2512
AAMDC	1943
RFX2	9094
METTL2A	6398
SULT2B1	2725
ALG6	5487
CNOT3	6821
GP6	2703
PTPN4	13276
DDX18	7808
KHSRP	5162
GNA11	6285
ASAP3	4988
EDEM2	1884
DNMT3B	4630
REM1	1660
TPX2	3605
FER1L4	10228
PDRG1	1957
EPB41L1	9676
SLC15A1	4210
DOCK9	14816
ANKRD10	4563
TGDS	2571
DOCK3	9069
C3orf18	3244
COQ9	4319
TMEM40	3297
KIF9	5481
ARHGAP28	11912
CRLS1	5367
DEFB127	530
PPP1R13B	9573
ATRN	8771
SMOX	2946
SIGLEC1	8126
FKBP1A	5973
NSFL1C	5757
SLC4A11	4319
C20orf194	8584
ZNF343	4643
EBF4	3541
CPXM1	2376
MAVS	11771
LZTS3	5395
F11	3995
XRN2	3408
KIZ	5207
DYNLL1	2931
TESC	1926
SNX5	7953
RPL6	4442
SIRPG	2242
MAPKAPK5	13740
P2RX7	5546
ESF1	3249
RBBP9	3843
ANAPC5	12259
SLC23A2	7526
SLC8B1	6768
TMEM230	3051
DZANK1	6619
KDM2B	13632
CFAP61	7915
LHX5	3063
TASP1	2897
OAS1	13021
GCN1	9660
RPLP0	3988
PXN	7460
SIRT4	1222
RPH3A	10276
KIF16B	7735
TRMT6	3783
CHGB	4447
PEBP1	1514
TBX5	4443
BRAP	4656
ERP29	3049
NOS1	13113
FUS	6989
IGBP1	1864
FXYD5	2991
ZNF302	5032
GRAMD1A	5906
FXYD3	3334
HEPH	7113
CDIP1	4274
CMTM1	1465
KCNH4	3788
GANAB	5030
GMIP	3730
RBM41	6101
BIRC5	3815
LAG3	3056
MLF2	3367
OTUB2	4241
DDX24	8607
ZBTB25	12222
NECAP1	8785
ARHGAP4	5580
ANKRD24	4474
DHX32	3925
RCOR1	6199
GPATCH2L	21987
LTBP4	8110
BLVRB	1613
SLC9A1	6195
SPTLC1	6513
PAPOLA	13607
CCNK	8220
PCBP4	3738
RGS1	4074
YPEL3	3181
MRPS33	5245
NDUFB2	4447
NUDC	2848
MAEA	9821
ICAM1	3448
STRN4	7637
IRAK3	9688
LYZ	1724
SI	6139
MUL1	2428
TFAP4	7867
PDCD7	3235
SPG21	3983
FETUB	2024
DNAJB11	9385
P3H2	5573
THPO	2705
CHRD	6620
FLT3LG	2846
RAB11FIP3	6287
GNPTG	4094
ZNF268	14096
GOLGA3	10615
PABPC4	10274
CD209	4414
CERS4	4059
MCOLN1	3958
USP48	9497
EFNB1	3303
PDPR	9679
AARS1	10248
GLG1	14111
KIF4A	4573
TNRC6A	12968
PLEKHG2	9116
DLL3	2618
NAT14	1979
PITPNM2	9161
EXOC1	5367
RBM27	6664
POU4F3	2575
OSBPL8	9198
DTX2	5042
NLRC4	3788
PUS7	4433
LAMB4	7021
NRCAM	8232
LAMB1	18592
SLC26A4	5607
SLC26A3	3382
DLD	5102
WDR7	8899
TXNL1	11297
IL5RA	6602
ABCC6	6932
CMTM6	3857
ITGA6	6710
RAPGEF4	7125
MAP3K20	13804
SMPX	1324
FH	2136
SEL1L3	7483
TF	26038
CDV3	4411
MYO15A	20000
ALKBH5	3601
APOH	1332
NLRP1	11682
PITPNM3	10671
SPAG7	2776
ORC6	4309
ZFHX4	15851
SLC17A6	4615
CPA1	2837
ZC3HC1	3010
ESR1	13726
RGS17	7932
ANGPT2	6794
TMEM101	3029
CD200	2991
CCDC80	13068
CMA1	937
PSME1	1776
PPP2R3C	3863
HAUS4	2539
JPH4	5297
MYH7	6027
CEBPE	1191
SLC7A8	5991
OSGEP	5031
SLC22A17	4278
RNF31	5056
SCFD1	29169
G2E3	9319
HECTD1	12557
HNRNPC	7309
RPGRIP1	5547
SUPT16H	6900
TOX4	7091
GEMIN2	2757
TGM1	3735
TINF2	2712
DAZL	3555
TBL1Y	2625
SEMA6A	10906
TRPM7	12380
TYRO3	10770
WDR76	4054
CAPN3	12774
SNAP23	5852
TBX15	4344
PHGDH	9187
COL9A3	4841
EZR	3298
MYL6	4424
AGO1	13890
TEKT2	1959
CLSPN	9591
RFFL	8367
UNC13D	7485
MFSD11	6587
DPYSL2	7296
TGFB2	6050
GPATCH2	8841
NUP50	8236
CDC45	2978
COMT	7376
ADA2	8704
AC016026.1	4328
VNN3	6016
ECHDC1	5676
LRRFIP2	10674
SEC22C	8159
XYLB	6327
HDAC6	10602
OR1I1	6057
GABRP	4621
KRT31	1615
CDC6	5311
UPRT	3689
CDC23	4616
AAAS	4727
CBX5	15038
FMO2	6201
SUCO	7894
MSH2	13674
MAP3K1	7741
DHPS	2984
HOOK2	5950
NXPE1	4387
ARCN1	4177
EPB41L4B	7975
TMEM38B	4531
PSMD5	4399
PTGS1	5784
NUP188	8041
CRAT	7565
SH2D3C	4628
NANS	4931
TBC1D2	3597
WHRN	5704
PDE6C	3361
CWF19L1	3985
SEMA4G	5253
BTAF1	7581
IKZF5	4928
BLNK	6186
TLL2	8157
CYP26A1	2964
TDRD1	5256
SORBS1	10951
CRTAC1	3553
BAMBI	2139
IL11	2678
MYO3A	8437
WAC	12780
CREM	5699
NUBP2	4947
TPSD1	1583
SMIM24	1481
HIVEP1	11005
TREM2	1095
KCNK16	1974
CRISP3	2255
FKBP5	10628
SRPK1	6692
BRPF3	6613
MRPS18A	1385
PGC	2025
TMEM14A	988
EFHC1	22744
NCR2	1268
HSP90AB1	2980
MLN	558
CDC5L	6241
ITPR3	9870
ZNF184	3122
DSP	10048
SIRT1	4564
HNRNPH3	5375
IFT74	7277
JAK2	7908
IL12RB1	4291
ABL1	7018
ACOT7	3500
SH3GLB1	6881
CDC7	3599
SYDE2	6405
PCSK5	13341
SCD	5245
TMED1	1884
ABLIM1	10231
ERMP1	6528
RAB18	6225
NRP1	11522
HSD17B7P2	1506
PRTFDC1	2324
PALMD	8074
TSPAN15	2651
MACROH2A2	14988
WASHC2A	5162
MAST3	6772
MZF1	6654
OCEL1	1858
MYO9B	9948
KCNK6	6168
CATSPERG	9190
PSMD8	3091
FBXL19	4865
STX1B	5206
HSD3B7	2490
SETD1A	6372
BCL7C	3740
MAGEB2	1607
EFNA2	2424
CIRBP	6368
ATP5F1D	2249
CBARP	4591
PCDH11Y	11672
AMELY	990
PRKY	7674
IGFALS	2332
HNRNPM	5614
MARCHF2	2216
NDUFB7	535
TECR	5899
TIMM13	1664
CDC34	1894
MTAP	14527
MISP	2980
CEP170B	7211
POLR2E	4870
POLRMT	5060
HCN2	3420
CDHR5	3861
IZUMO4	2770
RASSF7	2514
GADD45B	2138
PALM	4912
MADCAM1	2453
IGF2-AS	2869
MKNK2	5221
ARVCF	5636
TRMT2A	3954
RANBP1	4620
ZDHHC8	5545
KLHL22	4607
MED15	10374
SERPIND1	2319
SNAP29	4925
CRKL	5342
LZTR1	8673
MMP11	5149
CECR2	10759
SMARCB1	16526
P2RX6	4730
DERL3	3796
SLC7A4	2450
BCL2L13	7662
DDTL	1582
DDT	1503
GSTT2	1184
OSM	2125
CABIN1	9388
TBC1D10A	6948
SUSD2	5047
SF3A1	6301
GGT5	6020
RNF215	10643
SEC14L2	5887
SEC14L3	3631
SPECC1L	7461
PPIL2	13915
UPB1	6793
YPEL1	4681
SNRPD3	3914
PES1	4527
MAPK1	6179
GGT1	4375
PRODH	8714
PPM1F	10089
SLC35E4	5402
TOP3B	6638
CRYBB3	855
CYTH4	6099
ESS2	6003
CRYBB2P1	6435
MFNG	3034
CARD10	5754
LRP5L	4687
SLC25A1	1999
GRK3	9477
PLA2G3	2600
LGALS2	833
GGA1	9119
HIRA	4299
SH3BP1	4890
SEZ6L	7161
LGALS1	1067
HPS4	11380
PIK3IP1	3804
Z83844.1	4904
SRRD	4319
PATZ1	5807
TRIOBP	12189
TFIP11	5436
GCAT	2102
GGTLC2	1396
CRYBB1	1152
ANKRD54	4390
EIF3L	4296
SNU13	2927
MICALL1	7015
POLR2F	7008
SOX10	4087
CCDC134	7135
DEPDC5	17927
PICK1	4371
TTC28	12645
SLC16A8	2212
CENPM	1750
SEPTIN3	7153
SLC5A1	5081
TPTEP1	9653
SLC5A4	2048
KDELR3	1913
CYP2D6	2345
DDX17	9997
DMC1	3443
TCF20	8208
HSCB	1454
CBY1	2348
TOMM22	2182
RSPH14	2333
XBP1	3028
RTCB	2941
JOSD1	4326
FBXO7	8521
GTPBP1	8021
POLDIP3	3650
RAB36	4107
TIMP3	4597
PPP6R2	5349
SBF1	9452
SUN2	6489
CYB5R3	5797
DNAL4	2430
C22orf31	995
MIOX	1796
LMF2	3065
RHBDD3	2997
PACSIN2	4558
TTLL1	1868
RASL10A	2181
AP1B1	6555
HMGXB4	6006
TOM1	5869
NEFH	3795
CHKB	2866
BIK	951
HMOX1	2306
MCAT	2389
THOC5	7878
MCM5	7268
APOBEC3H	1251
ARSA	4501
TSPO	1422
RASD2	3447
TTLL12	4623
CBX7	7467
PDGFB	3992
ACR	2064
CABP7	3334
RPL3	4710
ZMAT5	3200
RBFOX2	10413
SYNGR1	6940
TAB1	4419
ASCC2	5415
MTMR3	9891
MIEF1	7555
APOL4	4377
PNPLA5	2544
APOL1	3458
PNPLA3	3193
MYH9	8909
CACNA1I	10790
SAMM50	6410
TXN2	1650
FOXRED2	5519
GRAP2	6188
EIF3D	3813
TNRC6B	19998
SGSM3	4770
IFT27	8009
PVALB	1050
KIAA0930	8238
NCF4	2239
CSF2RB	4990
SLC25A17	3989
UPK3A	1084
FAM118A	6425
KCTD17	2786
ST13	3764
IL2RB	4621
RBX1	3092
EP300	11692
L3MBTL2	6374
CHADL	2596
RANGAP1	6116
ZC3H7B	10522
PHF5A	1202
ACO2	11812
POLR3H	6599
TRMU	9219
PMM1	5057
DESI1	4919
CERK	4930
BRD1	5850
ZBED4	6893
MLC1	3821
HDAC10	4951
KCNK10	8278
ABHD4	4070
KHNYN	8024
FKBP3	2263
SDR39U1	3099
CTSG	1368
GZMH	951
GZMB	1411
RBM23	14022
PRMT5	3276
COCH	4031
AP4S1	9335
POLE2	2955
VCPKMT	2055
SOS2	6948
CDKL1	9288
NIN	13820
PYGL	4546
TRIM9	8945
PSMC6	7479
GNPNAT1	4010
DDHD1	18377
CDKN3	1836
CNIH1	5019
CGRRF1	4547
ATP6V1D	4247
CCDC198	4108
PLEK2	1569
PIGH	2907
LRRC74A	2305
PSMA3	3107
VTI1B	5768
TIMM9	1416
GSTZ1	8365
KIAA0586	17733
TMED8	7761
SAMD15	2616
AHSA1	2944
DAAM1	10712
ISM2	4097
SPTLC2	9007
RIN3	8676
LGMN	3876
ALKBH1	2847
SNW1	2432
CHGA	3024
ITPK1	6790
DHRS7	3249
PPM1A	11907
SIX4	6771
GALNT16	11462
ASB2	4975
CEP128	9353
ERH	1113
HIF1A	5151
SUSD6	5832
SRSF5	5357
SLC10A1	2002
EIF5	8318
SERPINA4	1987
SLC8A3	8446
DICER1	12680
ZFYVE21	8390
MTHFD1	12208
TCL1A	2256
ZC3H14	20998
TELO2	4239
PCNX1	16715
BDKRB1	2372
GSKIP	4567
VRK1	31679
PSMC1	6129
PAPLN	7699
RPS6KA5	27982
PPP4R3A	6015
C14orf93	4257
PSMB5	1549
YY1	8557
ACIN1	9110
CCNB1IP1	3680
TRIP11	10372
APEX1	1886
PABPN1	3876
EFS	3236
ARHGAP5	10888
CINP	5344
DHRS2	7527
SRP54	8477
CPNE6	5996
CHD8	20953
PCK2	4177
PRORP	6990
DCAF11	6350
PSMA6	6506
NFKBIA	2371
EMC9	1591
PSME2	3582
BRMS1L	3877
REC8	3844
TM9SF1	3530
SEC23A	8660
GMPR2	3619
PNN	4203
RABGGTA	3417
NFATC4	8437
PLTP	2541
PCIF1	3164
GSS	6166
MMP9	2336
VSX1	3598
TRPC4AP	3162
PYGB	4456
ABHD12	4479
PROCR	1697
GINS1	4130
NINL	6030
CD40	2521
UQCC1	6672
ZMYND8	7625
SGK2	5140
IFT52	2539
MYBL2	2776
R3HDML	1323
HNF4A	7342
NDRG3	3260
SLA2	2737
RAB5IF	1504
NFATC2	8286
RIMS4	5414
PABPC1L	5050
STK4	9132
SALL4	5773
ADNP	8482
PFDN4	1743
DOK5	2606
CSTF1	4793
BMP7	5425
RAE1	5642
TPD52L2	4694
DNAJC5	5343
NELFCD	6298
CTSZ	19384
PRPF6	3047
TUBB1	3321
PRELID3B	2877
HRH3	2692
MTG2	5450
PSMA7	1752
SLCO4A1	3991
NTSR1	4238
MRGBP	2752
TCFL5	3605
DIDO1	13283
GID8	4594
SLC17A9	5461
BIRC7	1550
NKAIN4	2591
ARFGAP1	6610
AVP	619
COL20A1	10974
CHRNA4	11897
EEF1A2	4826
PTK6	2953
GMEB2	4767
C20orf27	1809
SPEF1	1925
CDC25B	3903
ISM1	3090
RNF24	7644
ARFRP1	7627
NDUFAF5	7158
SEL1L2	3887
TRIB3	3030
RASSF2	5722
CSNK2A1	29523
SLC52A3	5984
RPS10P5	531
ANGPT4	4692
RSPO4	2757
CDS2	11800
PROKR2	4521
HM13	8766
SNPH	5709
MYLK2	2976
SIRPB1	8227
SEC23B	4347
FERMT1	4845
HAO1	1757
PDYN	3524
CCM2L	2599
PLCB4	6867
MYL9	2808
HCK	3083
TM9SF4	5207
TLDC2	2553
CRNKL1	4567
POFUT1	6417
SAMHD1	10747
PAK5	4983
KIF3B	6116
MROH8	3877
NOP56	4950
MANBAL	2045
IDH3B	2567
MAPRE1	2562
JAG1	9298
CDK5RAP1	4567
SNTA1	2211
OXT	513
TTI1	4472
E2F1	2690
RPRD1B	5330
PXMP4	5719
CHMP4B	1602
BPI	2484
CST9L	694
SLC32A1	2550
CST3	3615
ASIP	778
CST4	749
ACTR5	2547
WFDC2	1335
AHCY	3894
PPP1R16B	6408
SPINT3	474
FAM83D	2475
EPPIN	6238
DHX35	4998
DNTTIP1	1866
MAP1LC3A	1152
SYNDIG1	2417
PIGU	2707
TNNC2	847
ACOT8	4354
APMAP	2226
CELF4	6329
ZNF516	8777
CDH20	4277
ADNP2	5657
RBFA	7945
USP14	5987
VAPA	11866
METTL4	5724
LPIN2	6629
SMCHD1	12447
MYOM1	6434
MYL12A	3032
CEP76	6165
ST8SIA5	15673
CEP192	9901
RNMT	6980
SMAD7	5033
LIPG	13089
LAMA1	15857
RNF125	6061
ANKRD12	12248
NOL4	6468
POLI	9358
MIB1	10557
RBBP8	5078
RIOK3	4856
CSTF2	2775
H2BW2	1882
MXRA5	9804
VSIG1	3769
PSMD10	2390
ATG4A	2927
STS	12342
TBL1X	9039
GPR143	2369
PGRMC1	1919
POLA1	15547
MID1	9450
NKAP	7873
RHOXF1	747
NXT2	3104
GUCY2F	3728
ATP1B4	4773
MCTS2P	670
ALG13	8188
PRPS2	2758
TLR8	4353
MOSPD1	2659
AMMECR1	6714
CHRDL1	3920
WDR13	7872
SUV39H1	3233
PAGE4	2241
SRPX	1987
GLRA2	3705
XIAP	8996
STAG2	8199
ATP11C	7407
MCF2	5058
F9	3858
ABCD1	4238
CCDC22	2507
CACNA1F	6928
SYP	5144
PLP2	1303
BMX	2828
LUZP4	1746
PLS3	4099
NAA10	4616
RENBP	2047
ELF4	5237
SMARCA1	4363
MTMR8	2803
ASB9	2328
ZC3H12B	7829
RBBP7	7340
PPP1R2C	798
KCND1	6082
OPN1LW	1242
SLC25A14	3009
FMR1	8951
PIM2	2761
SCML2	4327
SLC35A2	3745
PQBP1	2835
RS1	3706
PCSK1N	1338
EMD	1944
TAZ	5977
RAB40AL	1029
PGK1	5437
GATA1	1492
MAGT1	5479
SMS	2026
PHEX	6500
UBL4A	2575
CD99L2	5763
EEA1	10150
GPR50	2020
RP2	3700
JADE3	5149
CDK16	6531
USP11	5093
PCYT1B	5666
BRS3	2773
HTATSF1	3055
VGLL1	1478
CD40LG	1852
TIMP1	1446
KLHL4	6158
GABRE	9612
PCDH11X	11630
FGD1	4343
PIN4	4357
PORCN	3011
ITIH6	5493
MAGED2	2943
RBM3	5827
KLF8	12729
SRPX2	7707
SYTL4	7428
ZDHHC15	6820
CENPI	4321
DRP2	8192
TAF7L	2712
PBDC1	1207
GLA	6195
ARMCX3	4239
BEX4	1312
RUBCNL	15923
NALCN	19444
FGF14	14059
HTR2A	5628
NDFIP2	4994
TNFSF13B	3059
FNDC3A	7698
MLNR	1239
CDADC1	3863
CAB39L	4944
KLF5	3679
STK24	12077
ACP5	2919
DNAJC3	5590
UGGT2	8105
ARHGEF7	11768
FGF9	4849
SGCG	1594
PARP4	6043
SUPT20H	10933
MRPS31	2148
SLC25A15	4186
KPNA3	4222
FLT1	12565
RGCC	1030
VWA8	7635
DGKH	19742
KATNAL1	8172
INTS6	25509
ACOD1	2159
DHRS12	3530
MEDAG	2294
TSC22D1	8586
CLN5	22814
OLFM4	2843
MSLN	2588
MGRN1	10185
ZNF629	6083
TRADD	2173
HSF4	3377
CORO1A	4779
MAPK3	3669
GDPD3	1572
ELMO3	2575
MT4	270
PHKB	11822
LYRM1	3593
NUTF2	3704
NUP93	11123
CENPT	5660
TSNAXIP1	3852
NFAT5	16401
LONP2	9953
N4BP1	7810
CBLN1	2601
ARL2BP	1994
PLLP	8705
ZNF423	8974
CCL22	2917
DHODH	6921
CCL17	621
CTCF	10106
ACD	3223
POLR2C	3666
PARD6A	1484
ZNF821	3402
MMP15	4231
USB1	8233
CYB5B	6807
CCDC113	5927
PRSS54	2112
NME3	1445
NDRG4	9647
PSMD7	2701
SETD6	7739
SLC38A7	6657
VAC14	8275
HAS3	5200
TANGO6	6914
COG4	4781
SMPD3	6984
SLC7A6OS	5230
SLC7A6	7588
PLA2G15	4460
ESRP2	5189
FA2H	3279
WDR59	9402
MON1B	6935
CMC2	12564
AXIN1	7537
HCFC1R1	1428
NPRL3	6426
MLYCD	16792
MPG	1497
NECAB2	2908
HSDL1	4512
TAF1C	5577
NAGPA	5484
WFDC1	8578
SEC14L5	6463
COTL1	6761
USP10	5075
CRISPLD2	7962
TSC2	19128
ZNF500	6463
AC069335.1	472
NME4	3665
ABCC1	8736
NOMO3	12002
LMF1	8218
FOXF1	3520
CIAO3	8094
MTHFSD	6861
CLCN7	7623
HAGHL	5357
ANTKMT	1912
SLC7A5	4764
METRN	3689
FBXO31	6910
STUB1	2318
RHBDL1	1879
NUBP1	1955
UBE2I	12097
ZP2	3453
MEFV	4826
CRYM	3593
EEF2K	8030
CAPN15	7992
PIEZO1	11292
GSPT1	8054
ZNF174	2890
CLUAP1	7746
UBFD1	8260
PRSS33	2112
EARS2	6990
ELOB	1111
GGA2	8231
AQP8	1387
CPPED1	6354
USP31	12017
HMOX2	3377
DNAJA3	7071
CORO7-PAM16	3815
BFAR	4285
SALL1	5660
TOX3	6754
RRN3P2	2271
RBL2	8110
QPRT	3680
XYLT1	11083
PYCARD	1660
RPGRIP1L	14211
MAZ	3512
STX4	4055
CDIPT	3003
BCKDK	3873
KAT8	5726
NOMO1	5776
IL21R	5455
SYT17	7545
TMC5	6206
CCP110	10142
VPS35L	9767
SLC6A2	5463
RNF40	6286
KNOP1	7758
AQP9	3235
AAGAB	4138
IQCH	7122
LACTB	3939
CORO2B	3975
CSK	4570
HERC1	17059
TRIP4	3103
MTFMT	3432
RASL12	2681
AP3B2	14432
ACSBG1	8148
IGDCC4	7619
RAB11A	5680
CTSH	13757
GOLGA8UP	1755
TTC23	6148
CD276	5482
FAH	7203
CEMIP	7621
RPAP1	7046
HOMER2	14685
EHD4	7864
TMEM87A	5594
ZNF106	12226
CEP152	8165
ATP8B4	11062
OCA2	3256
DTWD1	14996
TGM5	3707
FAM189A1	5545
GABPB1	5680
TJP1	11315
BMF	5447
DMXL2	13807
SCG3	3171
DNAJC17	5628
EIF3J	3127
SPG11	11853
RHOV	1650
VPS18	4029
OIP5	1201
SLC30A4	8026
BLOC1S6	6773
MYEF2	13902
SGK3	5691
PDGFRL	2420
CSPP1	31717
ZDHHC2	6282
BRF2	2717
TRIM35	4223
ZFAND1	4214
RP1	15703
CA2	2007
FZD3	13786
INTS9	4905
RIPK2	3059
EYA1	9322
NBN	6161
TRPA1	6345
CPQ	3442
DECR1	5048
CALB1	7138
BPNT2	7619
SFRP1	4733
LAPTM4B	3197
UBE2W	9091
POP1	4857
NIPAL2	5606
IKBKB	11048
PLAT	7770
JPH1	4590
DKK4	896
STK3	12604
GDAP1	24256
RAB2A	5592
EIF3E	37761
EMC2	6059
ESRP1	4875
CCN4	5190
NDRG1	12002
ZC2HC1A	4139
IL7	3392
STMN2	2042
ARMC1	3419
TRPS1	11046
SPAG1	5056
CHRAC1	3305
NCALD	8043
SNX16	4608
GML	945
UBR5	13742
GSDMD	5085
GFUS	3608
PYCR3	3947
EEF1D	9390
ANXA13	3801
SQLE	4305
SH2D4A	4072
INTS10	6618
ERI1	6382
SLC39A14	6908
MTMR9	8404
LEPROTL1	5411
DCTN6	1961
R3HCC1	2630
GSR	3602
TNFRSF10A	2927
UBXN8	4151
PPP2CB	4510
ERICH1	9711
NEFM	3635
TUSC3	5190
ARHGEF10	10842
KLHDC4	11177
MCM4	6973
ADAM2	2905
KCTD9	4383
FGL1	3301
ASAH1	15378
BNIP3L	4149
MAN2B1	5374
KCNN4	3404
TULP2	2249
NUCB1	3675
DHDH	1064
GYS1	4241
MAP4K1	3919
CGB2	881
ECH1	2303
HNRNPL	6492
NFKBIB	2324
LHB	630
CGB3	877
TUBB4A	3220
SARS2	3098
KCNA7	4372
SNRNP70	4684
CLPTM1	5095
RELB	3016
CLASRP	4926
LIN7B	1753
PPP1R37	7701
FCGRT	4052
PIH1D1	3331
CKM	1556
ARHGEF18	7671
PPP1R13L	5028
PEX11G	1482
ERCC2	6450
DOT1L	11488
PLEKHJ1	4655
SLC17A7	5989
RNASEH2A	2056
KLC3	3654
CD37	4161
SF3A2	2790
AMH	2587
DKKL1	1325
LYL1	3119
OAZ1	3436
TRMT1	3364
STX10	1796
RETN	516
FCER2	2451
DMPK	5815
CLEC4M	3977
RSPH6A	2533
TBC1D17	4746
IL4I1	2495
TLE6	3555
CCDC130	3222
PTOV1	5962
TLE5	5236
NOVA2	9182
SGTA	8248
KIR3DX1	5125
LILRB1	5008
MED25	7683
LILRA1	3878
SNAPC2	1978
C19orf53	1197
TIMM44	4635
CCDC61	2588
IL27RA	2950
ASF1B	1958
TNNT1	2119
VRK3	9795
FAM32A	1921
PPP6R1	6606
C19orf44	4338
MED26	5328
OLFM2	2500
RASAL3	4654
AKAP8	6299
EPHX3	2050
ILVBL	5616
ZNF419	8009
SYDE1	3964
CASP14	3401
SLC1A6	7646
AURKC	1948
POP4	4308
CCNE1	2461
URI1	5448
PDCD5	2132
ANKRD27	7849
RPS16	2674
TIMM50	7192
LGALS13	709
FBL	2138
DYRK1B	3192
CLC	631
CCNP	2046
GPI	10680
AKT2	15902
PLD3	5186
PRX	7402
PIAS4	3556
NUMBL	5823
EBI3	1256
YJU2	1668
SHD	2144
TBCB	3373
FSD1	3113
POLR2I	1137
OVOL3	747
CLIP3	3765
ZFR2	6088
SLC1A5	3332
PRKD2	5664
TJP3	3964
APLP1	3539
CACTIN	5948
CCDC9	3781
HNRNPUL1	6691
FZR1	6477
BBC3	3185
TGFB1	3264
DENND3	14693
DMAC2	4381
CEACAM4	1364
PLIN3	2739
MYH14	10396
MRPL4	4080
SIGLEC8	3171
CD79A	1344
LIM2	1002
ICAM4	1439
RPS19	3461
NOP53	5317
NKG7	921
ICAM5	3935
ETFB	6496
CD33	5975
CEACAM5	3986
CRX	5991
BABAM1	2581
TYK2	6669
SULT2A1	1904
CDC37	3042
NAPA	5690
RABAC1	1930
ATP1A3	5983
MEIS3	5126
PTPRS	8565
CNFN	613
ZNRF4	1440
MEGF8	11372
KDELR1	2244
CYTH2	9333
GRWD1	5627
GRIN2D	5511
SYNGR4	1269
CLEC11A	1434
CCDC114	5145
CARD8	13219
LIG1	6576
SIGLEC6	4279
ZNF175	7413
PLA2G4C	6613
SIGLEC5	2360
CABP5	2097
HAS1	2238
RAB3D	4384
DBP	6485
TMEM205	1606
CAPS	2551
PLPPR2	3273
FAM83E	4127
RASIP1	4040
THEG	2086
FGF21	1350
BCAT2	4553
MIER2	7939
PLEKHA4	3836
PPP2R1A	7413
TNPO2	7029
WDR83OS	713
CACNG7	2866
GCDH	4002
LILRB5	7027
KLF1	1613
DNASE2	2389
MAST1	6534
LENG1	1381
PRPF31	2673
TFPT	1215
JAK3	6813
RPL18A	3493
SLC5A5	3680
KCNN1	3981
ARRDC2	4637
PIK3R2	5163
RAB3A	1786
PDE4C	6546
ISYNA1	3150
ELL	4918
CRTC1	6964
COMP	3092
UPK1A	1366
COPE	2875
DDX49	3306
ETV2	2152
ATP4A	3901
ARMC6	4052
TMEM147	1927
GAPDHS	1479
