gene_name	length
Nolc1	3971
Casd1	4037
Cnksr3	3837
Mtmr1	5859
Hmgb3	2234
Map2	16456
Cyp2j9	3337
Nipsnap3a	1733
Abca1	10363
Nipsnap3b	1687
Lage3	2021
Ubl4a	3142
Gdi1	4296
Sash1	8568
Gadd45b	1589
Slamf6	10832
Slamf1	6156
Zdhhc12	1785
Endog	1063
Cybb	5808
Golga7	6726
Xk	5076
Pcolce2	4625
Cd48	1189
Clpx	3494
Trabd	5591
Mov10l1	4183
Dennd6b	5896
Cd83	2572
Cltrn	1544
Ace2	3762
Gzmb	1436
Gzmf	919
Gzmn	990
C4a	6206
Ager	2141
Atf6b	2757
Egfl8	1761
Notch4	8061
Ppt2	2614
Prrt1	2306
Rnf5	1483
Fam163a	3882
Cacfd1	4693
Hivep2	13720
2310057J18Rik	1858
Arnt	8007
Itga2	7133
Mocs2	9054
Nat9	2066
Lpl	10478
Atp6v0e	3712
Nkx2-5	1719
Zfp318	13804
Ttbk1	14097
Srf	2893
Gata3	3978
Gata5	3277
Lama5	11388
Steap1	1377
Steap2	12144
Hspa8	4301
Serac1	4576
Awat1	1390
Pdzd11	2127
Psma2	3673
Mrpl32	4982
Setdb1	6853
Anxa9	2073
Arnt2	7689
Prune1	3618
Cers2	3676
Nlrp5	4847
Capza2	5890
Plekho1	2172
Vps45	3991
Prpf3	5661
Anp32e	3566
Aph1a	3450
Tab2	6135
Ppil4	6450
Cnih1	1623
Eps8	12355
Med22	3614
Abo	1920
Surf1	1753
Med28	5011
Qdpr	1788
Gnrh1	642
Tnr	12867
Sqstm1	3356
Nfe2l2	3796
Rxrg	2297
Rxra	6303
Adamtsl4	4198
Fcrls	2334
Cd5l	2036
Prpsap1	3407
Fam184b	8598
Ncapg	7066
Lcorl	19019
Lta4h	6102
Amdhd1	2421
Dstn	1911
Macroh2a1	6809
Gtf2ird2	6200
Bola1	1082
Castor2	7560
Fcgr1	2589
Ncf1	3663
Wnt11	4137
Adss	4531
1700016C15Rik	768
Il17rb	3707
Cacna1d	15183
Chdh	6217
Actr8	9009
Lrrc27	3637
Stk32c	2302
Fnta	3012
Mtrex	6404
Lbp	4831
Celsr1	11631
Fli1	3486
Stard13	8594
Tenm1	17747
Camk1g	2759
Utp25	6530
Hsd11b1	4251
Syt14	11932
H2-M3	1438
Lonrf3	3812
Atp5e	1756
Nelfcd	2883
Tubb1	1406
Ctsz	1441
Prelid3b	1860
Sertad4	3850
H2-M2	1551
Ube2a	2272
Slc25a5	1646
Atp1b4	4201
Ppdpf	1336
Kcnq2	16273
Eef1a2	2084
Col20a1	5142
Pls3	4238
Mpped2	3425
Nkap	4326
Ndufa1	419
Wt1	6195
E2f3	5429
Cr1l	10349
Ppfibp1	11135
Cd46	7603
Cd34	7290
Plgrkt	3799
Cd274	3622
Pdcd1lg2	1961
Gtf3a	2548
Mtif3	5127
Lnx2	4557
Il19	1149
Dyrk3	3178
Mapkapk2	3041
Il10	1310
Lamp2	9552
Atxn10	1937
Foxred2	5939
Eif3d	4968
H3f3b	2976
Nup50	4894
Phf21b	4264
Nlrp14	3537
Ift27	2864
Pacsin2	4908
Cmah	10660
Ttll12	4039
Bik	1591
Scube1	9829
Tox4	6950
Mrps18c	1076
Sulf1	11294
Srsf6	4810
Plcg1	7857
Kctd2	3009
Tmprss6	3359
Kctd5	3730
Pom121l2	3534
Etaa1	4185
Matn4	5174
Svs4	731
Svs6	535
Slpi	1180
Svs3a	1200
Svs5	646
Rbpjl	5732
Sdc4	2547
Ccdc70	1115
Il13ra1	3712
Prl5a1	1061
Nbr1	6871
Cyth1	3905
Rnd3	4432
Brca1	8533
Gast	460
Cntnap1	5875
Nt5c3b	3420
Coa3	886
Zpbp2	1683
Gsdma	2726
Med24	6528
Gsdma2	3083
Psmd3	4967
Exosc10	3594
Glod4	6005
Vps53	5203
Taok1	12421
Dnttip1	2122
Tnnc2	800
Acot8	1997
Cd300lg	2737
Spint4	751
Pyy	631
Mpp2	4807
Ppy	500
Vtn	2030
Nlk	5447
Traf4	3292
Aldoc	3263
Stac2	3139
Rpl19	1022
Nek8	5222
Cacnb4	8963
Plxdc1	4836
Arl5b	10428
Zfp207	6658
Psmd11	6383
C1qtnf1	3131
Pipox	2470
Timp2	3896
Zc3h18	9190
Top2b	14613
Rarb	5265
Igfbp4	4416
Cdc6	5229
Suz12	4945
Atad5	7532
Crlf3	4261
Krt27	1550
Tns4	5167
Tnfaip1	3781
Abr	10974
Rab11fip4	7451
Cd40	3406
Slc35c2	3914
Zfp334	8205
Elmo2	6652
Wsb1	3987
Ttpal	5951
Rhot1	7414
Hnf4g	2630
Rhbdl3	4734
Ada	2002
Serinc3	3840
Tha1	2910
Pgs1	5333
Birc5	3402
Afmid	3539
Trp53tg5	934
Pigt	3856
Wfdc2	1140
Etv4	3104
Eppin	778
Dbndd2	4389
Mmp9	3539
Slc12a5	7447
Ghdc	2692
Pltp	2562
Slc12a7	12669
Ctsa	4715
Zswim1	2781
Slc12a4	4279
Spata25	1138
Myo1c	6585
Crk	4730
Cox7c	1131
Pitpna	4129
Mlx	1999
Retreg3	3589
Jph2	4255
Dhx58	3272
Rab5a	5270
Hspb9	726
Nkiras2	3578
Ppp2r5c	8286
Ift52	2802
Mybl2	4632
Sgk2	3412
Eya2	2963
Prl3c1	930
B4galt5	4308
Gdap1l1	2580
Hnf4a	4828
Ptgis	2567
Cadps2	9566
Ddx27	4817
Cyth3	9437
Cyth4	7552
Rac3	1293
Rrp7a	5411
Cyb5r3	4298
Ints2	10609
Med13l	15427
H2bc4	1156
Baiap2l2	2728
Mafk	3901
Med1	8753
Erbb3	6016
Stard3	3557
Ikzf3	8754
Mfng	2839
Vmp1	3862
Uchl5	2921
Glrx2	8772
Ro60	9541
Stk4	5860
Wfdc15b	572
Pmp22	2354
Gdf9	2031
Zcchc10	1391
Prl8a2	939
Tbx5	4675
Psmb6	1872
Spag7	1480
Pfn1	2405
Tomm34	3040
Ywhab	3382
Ksr1	7103
Gpx3	1813
Anxa6	2930
Il12rb2	3794
Zkscan6	2371
Kpna2	2873
Smurf2	6162
Cep95	4199
Vezf1	4601
Cuedc1	5779
Srsf1	5710
Abi3	4153
Shroom1	4600
Kif3a	3586
Septin8	6087
Mtmr4	6240
Mrm1	2868
Mapt	7531
Kansl1	6874
Gid4	4864
Myo1b	10792
Dhx40	4233
Ypel2	4847
Akap1	4390
Nol11	5357
Derl2	8049
C1qbp	2826
Rpain	2842
6330403K07Rik	1573
Slc13a3	5215
Kcnab3	2865
Chd3	8443
Kdm6b	6954
1700125H20Rik	995
Appbp2	6463
Wnt9b	4518
Adora2b	1845
Ncor1	12811
Trpv2	4485
Cenpv	1811
Pcgf2	3526
Cwc25	5053
1700001P01Rik	624
Pip4k2b	5204
Trim37	7214
Ybx2	1885
Ctdnep1	2182
Elp5	2294
Slc2a4	3478
Gabarap	1844
Cldn7	1948
2810408A11Rik	2368
Phf23	3273
Acadvl	2686
Dnah11	14458
G3bp1	7064
Atox1	541
Glra2	3150
Sparc	3788
Glra4	2010
Mief2	2716
Tbx3	6624
Mmp20	3287
Mmp7	1068
Crhr1	2460
Dusp14	1945
Tada2a	2974
Ikzf1	5777
Tcaf3	3692
Pnpo	2925
Cog1	4987
Cbx1	4273
Cdk5rap3	3812
Copz2	2208
Slc25a39	2756
Sp2	3414
Aatf	2869
Lhx1	4072
Dync1h1	15658
Cpsf4l	2246
Pex12	3536
Ndel1	3253
Slc25a35	3677
Zbtb4	8117
Tnfsfm13	2235
Mpdu1	2420
Fxr2	3766
Atp5g3	2181
Cd68	1257
Slc35g3	1618
Acsl1	10483
Abca5	11437
Smyd4	4329
Lsp1	5174
Zfyve27	8623
Avpi1	1236
Sfrp5	1900
Myh11	7599
Rad51d	3714
Fndc8	2166
Unc45b	4493
Pank3	7376
Rars	3228
Wwc1	4960
Mrpl58	3332
Fdxr	2806
Otop3	2426
Sult4a1	2512
Pnpla5	2172
Mrpl45	2596
Mb	1492
Irf1	3975
Slc22a5	3071
P4ha2	6239
Alox12e	2826
Arrb1	11175
Il3	629
Csf2	800
Tm4sf5	1125
Cxcl16	3021
Pelp1	3561
Med11	1046
Alox15	2454
Heatr9	1875
Ccl6	1795
Ccl4	660
Natd1	4247
Map2k3	3314
Ywhah	3709
Hoxb1	2322
Sart3	5657
E2f2	4882
Slfn3	3411
Nars2	6967
Slc35b4	9177
Dnah1	13043
Dalrd3	2458
Fis1	1714
Plod1	6765
Rab3d	4196
Mfsd3	2456
Slc25a22	5992
Atp6ap1	3026
Dnase1l1	2121
Aldh3a1	1942
Ccl9	3045
Scrn1	8613
BC005537	5849
Isyna1	2436
Hars2	4279
Cacng2	5510
Tmem160	883
Rab5c	2194
Styxl1	1770
Mdh2	3562
H13	8884
Rnf145	7786
Scn1b	1859
Atp6v1e1	4110
Chtf18	5299
Lhx9	9494
Etnppl	8262
Rps6kl1	4235
Ppp1r12c	4960
Ahr	6163
Map1s	7963
Dpep1	2486
Tmem129	3179
Nop9	3800
Hsd17b1	1339
Atp6v0a1	6556
Psmc3ip	1818
Grb7	3365
Noxo1	3013
Aoc3	4621
Zfp687	5952
Gdpd2	4609
D8Ertd738e	616
Sec14l4	3487
Calm3	2423
Cops3	3454
Fkbp8	4529
Ffar3	1849
Ddx39b	3783
Gipc1	1729
Tlcd1	5009
Plscr3	3148
Ptger1	5459
Arhgef25	3994
Xab2	4685
Cdc37	8194
Rab4a	1757
Trip10	3180
Cd70	842
Cops6	2525
Ubb	1675
Ap4m1	5361
Gyg	2344
Rcn3	1717
Slc6a8	5210
Arid3a	5562
Pdk4	3511
Ubxn6	5685
Mydgf	2222
Cyb561	3653
Sema6a	8778
Ccdc12	2694
Fmc1	689
Akt3	5124
Mrpl24	2255
Gle1	6087
L3hypdh	2679
Lyst	17459
Slc35e1	4470
Calr3	1962
Tmc4	4280
Syne4	2946
Polr2i	1212
Prl8a1	1951
Krt10	2114
Iyd	1623
Rmnd1	5894
Ccdc170	3792
Esr1	13661
Vip	3402
Fbxo5	2003
Mtrf1l	3261
Rgs17	8298
Hdac2	4474
Frk	5256
Rwdd1	1601
Clvs2	7259
Trdn	9352
Hey2	4593
Stxbp5	16513
Hint3	5519
Trmt11	5308
Katna1	2195
Pcmt1	4718
Lrp11	3418
Mtres1	4141
Sec63	8787
Nr2e1	3711
Snx3	1413
Aig1	9196
Adat2	1466
Pex3	4740
Fuca2	6161
Cep57l1	5851
Ltv1	2317
Zc2hc1b	1157
Plagl1	7819
Cd164	4449
Utrn	17108
Smpd2	4468
Mical1	6047
Zbtb24	5123
Grm1	7648
Wasf1	2854
Rab32	2339
Slc22a16	2416
Amd-ps4	1003
Gtf3c6	2799
Slc16a10	7356
Rev3l	13293
Traf3ip2	3687
Fyn	4363
Tube1	7838
Lama4	12068
Popdc3	2083
Prep	10933
Tnfaip3	7226
Perp	1952
Arfgef3	14579
Hebp2	3930
Reps1	5564
Fam184a	5368
Asf1a	3638
Gopc	10958
Qrsl1	3876
Rtn4ip1	4554
Nmbr	3228
Crybg1	7799
Gje1	1480
Vta1	2263
Smpdl3a	2065
Reep3	8294
Fabp7	1250
Pkib	11800
Serinc1	5150
Hsf2	9606
Rspo3	3090
Echdc1	4125
Mgat4c	10691
Ptprk	13328
Nts	1248
Dcbld1	7282
Lrriq1	6449
Ros1	7776
Slc6a15	7752
Ccdc59	4314
Lama2	16605
Rfx6	4010
Gprc6a	2859
Lin7a	3311
Ppp1r12a	8020
Fam162b	646
Sim1	8621
P4ha1	4114
Septin10	3110
Lims1	5137
Zwint	4434
Ube2d1	4371
Dcn	5838
Kera	2280
Mrln	1180
Slc17a8	4720
Epyc	2561
Cdk1	4934
Atp2b1	15218
Rhobtb1	6075
Cabcoco1	1262
Arid5b	10060
Actr6	1983
Uhrf1bp1l	9235
Poc1b	4190
Dusp6	3132
Tmpo	10998
Kitl	5911
Psen1	4557
Sgk1	4903
Cep290	11617
Ikbip	4933
Hbs1l	6051
Epb41l2	11843
Apaf1	9028
Myb	8933
Med23	6692
Ahi1	7040
Arg1	2228
Nedd1	4091
Enpp3	6017
Pde7b	12444
Mtfr2	2140
Map7	7935
Ccn2	2861
Stx7	4473
Moxd1	3198
Pex7	12092
Il20ra	2428
Ifngr1	2847
Vnn3	1811
Cfap54	14645
Cdk17	6102
Hal	5549
Snrpf	861
Ntn4	3741
Usp44	4032
Fgd6	8241
Ndufa12	1569
Tmcc3	7153
Cep83	7267
Socs2	9531
Nudt4	3210
Nuak1	5625
4930463O16Rik	2088
Tcp11l2	3438
Rfx4	4724
Cry1	3340
Btbd11	10033
Timp3	8144
Hsp90b1	4032
Pah	2201
Ascl1	2481
Igf1	9904
Washc3	4536
Dram1	3045
Sycp3	1264
Mybpc1	4527
Slc5a8	5331
Sirt1	5331
Herc4	8729
Mypn	5821
Hnrnph3	3151
Rufy2	8108
Pbld2	2480
Ccar1	10562
Ddx21	5177
Ddx50	10129
Srgn	2196
Vps26a	2860
Supv3l1	2969
Hkdc1	5132
Tacr2	2258
Fam241b	2981
Aifm2	4121
Macroh2a2	2175
Tysnd1	2286
Sar1a	3740
Ppa1	2902
Npffr1	3479
Eif4ebp2	5784
Pald1	4535
Tbata	2426
Sgpl1	6143
Pcbd1	817
Unc5b	6258
Slc29a3	5834
Vsir	5014
Slc16a7	11839
Lrig3	8347
Anapc16	4890
Ddit4	1755
Dnajb12	3369
Micu1	9234
Cand1	8357
Tbk1	3910
Pno1	1717
Plek	4486
Srgap1	9132
Egfr	11326
Avpr1a	2670
Usp15	16599
Elane	984
Vps54	7515
Tbc1d15	4261
Pcsk4	2958
Rab21	5047
2310011J03Rik	1649
Peli1	6553
Apc2	11281
Thap2	5266
Lgr5	10264
Slc1a4	3926
Dock2	11425
Rab1a	3799
Gamt	1444
Ptprr	5929
Actr2	5204
Ndufs7	1718
Ptprb	13333
Kcnmb1	4191
Pwwp3a	10361
Gabrp	3377
Meis1	10532
Uqcr11	641
Kcnmb4os1	824
Cnot2	4076
Tcf3	4039
Olfr299	4479
Best3	2719
Frs2	8747
Yeats4	1415
Cobl	8142
Rab36	6179
Grb10	9089
9530003J23Rik	1687
Adora2a	3062
Snrpd3	3442
Nav3	16536
Ddc	4461
Cpm	5964
Mdm2	5083
E2f7	9009
Csrp2	2171
Osbpl8	9600
Mknk2	3892
Spata48	1866
Zpbp	4248
Cabin1	12151
Ap3d1	8914
Phlda1	2205
Sf3a2	2658
Mdm1	4116
Glipr1l1	896
Glipr1l2	1904
Jsrp1	1333
Wif1	2427
Timm13	1371
Vps13d	24771
Llph	2181
Tmbim4	2581
Slc5a4b	3202
Irak3	3676
Helb	5011
Slc5a4a	2055
Prmt2	3381
Dip2a	8215
Hmg20b	3149
4930404N11Rik	1751
Fzr1	4488
Ncln	3465
Col6a2	8326
Hcfc2	5485
Nfyb	5068
Txnrd1	7086
Glt8d2	5773
Ppm1m	2710
D10Wsu102e	123179
Aldh1l2	7503
Wdr82	6341
Glyctk	4229
Pofut2	7878
Slc36a1	5626
Adarb1	11272
Appl2	5949
Slc36a2	3255
Sumo3	3660
Hint1	872
Lyrm7	5050
Smim23	693
Fbxw11	4327
Stk10	5187
Papolg	5491
Rel	7466
Pfkl	6675
Il9r	4947
Pus10	4325
Rhbdf1	5433
Pex13	4644
Cfap410	6627
1700093K21Rik	2007
Mpg	3752
Ahsa2	4532
Nprl3	7572
Xpo1	7181
Hbq1a	604
Nsg2	4157
4930524B15Rik	2000
Cpeb4	6369
Stc2	5175
Asb3	5406
Cdc34	1572
Tpgs1	1402
Chac2	1315
Madcam1	1436
Erlec1	3260
Shc2	5426
Sptbn1	17492
Theg	1564
Wdpcp	5934
Mdh1	2662
Prss57	2843
Fstl3	2445
Ccng1	3512
Fgf22	2247
Nudcd2	2054
Polrmt	4685
Hmmr	5431
Hcn2	3195
Meikin	1524
Acsl6	9914
Slc22a4	2553
Zfp354b	2888
Cyfip2	7103
Mgat1	4733
Ppp2ca	7490
Sgcd	8257
Flt4	8232
Hnrnpab	2782
Phykpl	9699
Hspa4	5528
Cnot6	6610
Gfpt2	5591
Zfp354a	4318
Mapk9	6784
Canx	4693
Rack1	5119
Rasgef1c	3563
Rufy1	2764
Rnf130	8233
Ltc4s	1014
Rad50	5375
Mrnip	2039
Il13	1205
Clk4	5797
Sar1b	1255
Jade2	10760
Pdlim4	2560
Cdkl3	5360
Ube2b	2126
Cdkn2aipnl	1958
Kremen1	7722
Itk	5354
Nefh	3994
Med7	2871
Havcr2	2721
Tnip1	3539
Fam71b	2493
Vdac1	2620
Fabp6	479
Upp1	1961
Slu7	4050
Nipal4	3444
Ascc2	4964
Hus1	6450
Pttg1	2000
Hormad2	2734
Zfp607a	4546
Tns3	11799
Btg2	2743
Castor1	1574
Igfbp3	3130
Gabra6	2489
Igfbp1	1525
Pes1	3024
Adcy1	12522
Tcn2	2178
4921536K21Rik	2590
Osbp2	6361
Gabrg2	5916
Myo1g	6957
Smtn	4380
Arf5	1907
2310033P09Rik	1285
Guk1	1835
Npc1l1	4467
Rnf185	2906
Limk2	6099
Patz1	5904
Eif4enif1	6370
Trim11	3580
Ogdh	5456
Drg1	3460
Rtn4	6991
Mtif2	3868
Rps27a	1972
Clhc1	2217
Cfap36	2744
Ppp4r3b	5694
Pnpt1	3516
Efemp1	2037
Myl7	590
Pold2	1896
Zkscan17	4573
Aebp1	4058
Polm	3658
Pgam2	840
Dbnl	2346
Mrps24	1466
Ankrd36	5217
Ccdc117	3372
Dynll2	2736
Xbp1	3248
Supt4a	942
Septin4	5432
Btnl10	4807
2810021J22Rik	3928
Ska2	3272
Prr11	3824
Smg8	3218
Rnf187	1949
Tubd1	2070
Mrpl22	981
Cnot8	2636
Rps6kb1	8658
Sap30l	1151
Galnt10	5965
Rnft1	4719
Mfap3	5801
Fam114a2	3075
Gria1	6043
Ppm1d	3173
Znhit3	2136
Myo19	7113
Prpsap2	1962
Ggnbp2	4726
Acaca	17074
Shmt1	3883
Llgl1	4862
Drg2	2716
Srebf1	5634
Tom1l1	7749
Myocd	6424
Cox11	1423
Lrrc72	1982
Stxbp4	11834
Bzw2	5413
1700086D15Rik	1093
Elac2	3479
Pctp	2723
Polr1f	5154
Efcab10	673
Atxn7l1	10049
Atp6v1c2	2174
Sypl	8345
Pdia6	3745
Nampt	5054
Pik3cg	8426
Nbas	9515
Tspan13	2474
Rock2	13897
Agr2	1291
Matn3	3014
Laptm4a	1773
Cyria	12596
Snx13	7866
Ntsr2	3120
Sdc1	3809
Lpin1	9930
Pum2	7260
Nrcam	13358
Rgs9	6390
Slc7a15	2990
Trib2	4335
Arsg	3906
Hs1bp3	3004
Lratd1	4308
Smc6	12502
Apob	13934
Amz2	5590
Gna13	6421
Prkar1a	4321
Fam20a	3634
1700012B07Rik	2177
Abca8b	7423
Rdh14	1480
Nt5c1b	2741
Map2k6	3444
4933434M16Rik	2041
Klhl29	7041
Trappc12	10020
Adi1	1886
Rnaseh1	2586
Dcdc2c	3583
Ubxn2a	2820
Fkbp1b	1021
Allc	1500
Cmpk2	4163
Pfn4	4780
Itsn2	13579
Rsad2	4335
Rnf144a	7340
Id2	2438
Mboat2	9566
Ncoa1	8576
Dus4l	1984
Rrm2	2771
Bcap29	7590
Slc26a4	3109
Cenpo	7263
Klf11	4340
Adcy3	6246
Grhl1	5539
Dnajc27	5088
Efr3b	10382
Cbll1	4007
Pomc	1318
Dnmt3a	16642
Dld	3683
Kif3c	7406
Sh3yl1	2555
Rab10	3513
Sntg2	3410
Tpo	3915
Pxdn	9648
Ccl11	1082
Ddx52	3332
Hnf1b	3198
Taf15	2919
Ace	5287
Mmp28	3874
Rasl10b	4010
Gas2l2	2610
Cdc27	6248
Itgb3	5901
Efcab3	2890
Mettl2	3399
Nle1	3233
Tlk2	8070
Mrc2	6674
Rffl	5922
Lig3	7284
Cct6b	1871
Map3k3	4023
Tmem132e	4693
Ccl1	2369
5530401A14Rik	4548
Asic2	4264
Ddx42	4228
Ftsj3	4358
Rnf135	2140
Psmc5	1394
Adap2	1785
Tcam1	3752
Gh	862
Ern1	8173
Nf1	15850
Pecam1	6228
Polg2	4356
Ddx5	5775
Psmd12	2649
Helz	15044
Cacng1	1249
Cacng4	3575
Cep112	6175
Rab37	5330
Slc9a3r1	1925
Grin2c	5037
Nt5c	1140
Jpt1	2149
Sumo2	1736
Nup85	3385
Gga3	6245
Cluh	6502
Mif4gd	2010
Slc25a19	4026
Pafah1b1	9620
Tmem94	6189
Recql5	6986
Sap30bp	3708
Itgb4	7015
Galk1	1406
Unk	4438
Trim47	2735
Aspa	5954
Mrpl38	2550
Fbf1	7751
Acox1	5082
Ten1	2728
Srp68	2737
Tsen54	2458
Llgl2	4844
Ncbp3	17240
Camkk1	3728
P2rx1	2625
Atp2a3	5281
Ankfy1	11332
Exoc7	4367
Galr2	2456
Ube2g1	4579
Spns3	5508
Tekt1	1622
Med31	1730
Ube2o	5288
Txndc17	1324
Aanat	1663
Slc13a5	4940
Rhbdf2	5293
4933427D14Rik	5119
Pimreg	2529
Cygb	2331
Wscd1	4287
Snhg16	3353
Mxra7	2391
Rabep1	6868
Mfsd11	7076
Kif1c	7276
Sec14l1	7176
Nos2	4439
Mink1	6286
Pld2	6252
Slc46a1	3080
Vmo1	672
0610010K14Rik	1896
Eral1	2268
Dhrs13	1967
Coro6	3011
Slc6a4	4531
Tmigd1	1495
Blmh	5891
Cpd	8332
Timm22	3183
Nxn	3239
Rflnb	3512
Rph3al	3814
Doc2b	4361
Ywhae	2568
Prpf8	7461
Nme2	1171
Spag9	11209
Luc7l3	7278
Ankrd40	4255
Abcc3	5698
Cacna1g	10137
Spata20	2874
Xylt2	3979
Lrrc59	3073
Cdc34b	1252
Dlx4	3269
Tac4	1251
Slc35b1	2223
Hoxb9	2574
Snx11	4232
Scrn2	2050
Lrrc46	1336
Cacnb1	4529
Fbxl20	12106
Asgr1	1591
Dlg4	13251
A230052G05Rik	2302
Dvl2	6298
Nr1d1	3077
Gucy2e	9197
Alox8	3559
Aloxe3	6397
Per1	5631
Vamp2	3809
Tmem107	1369
Aurkb	2946
Ctc1	6797
Pfas	7933
Myh10	10458
Pik3r5	5550
Ntn1	6277
Stx8	7137
Cfap52	2320
Usp43	4745
Rcvrn	1040
Myh3	6057
Adprm	1977
Krt19	1855
Krt12	1852
Krt24	1847
Top2a	9013
Krt36	1671
Acly	5279
Kat2a	3480
Stat5b	5539
Tmem101	2021
Lsm12	2388
Ubtf	6552
Ccdc43	3341
Adam11	5669
Higd1b	847
Eftud2	8395
Ccdc103	1890
Gfap	4218
Dcakd	2556
Nmt1	5017
Plcd3	3393
Efcab15	1452
Map3k14	6550
Lyzl6	993
Gosr2	3266
Klhl28	7257
Fkbp3	7849
Foxg1	4202
Scfd1	13162
Coch	2998
Strn3	6646
Ap4s1	1137
Dtd2	3108
Ston2	12448
Gtf2a1	6241
Tshr	6012
Sel1l	8555
Dnaaf2	3390
Pole2	2881
Klhdc2	5438
Nemf	10549
Sec23a	4840
L2hgdh	3466
Cdkl1	2041
4930512B01Rik	4603
Trappc6b	2419
Pnn	5762
Mia2	11239
Galc	14879
Spata7	10088
Ptpn21	7897
Npas3	6527
Zc3h14	7891
Ttc8	3782
Polr2h	1509
Ppp2r3c	5923
Prorp	4452
Psma6	1234
Nfkbia	1610
Ralgapa1	12315
Mbip	1690
Ngb	1723
Gstz1	5088
Sptlc2	8115
Ahsa1	4377
Vipas39	3933
Snw1	6586
Slirp	3104
Adck1	5549
Nova1	8747
Mthfd1	4442
Ppp2r5e	5343
Sgpp1	5649
Esr2	3368
Tex21	2425
Akap5	6824
Sptb	12147
Rab15	4614
Fut8	7902
Atl1	9175
Sav1	5265
Nin	17095
Pygl	6895
Bdkrb2	3792
Trim9	14741
Tmx1	3299
Actr10	9726
Tomm20l	720
Timm9	4282
Serpina1f	3185
Ccdc175	2622
Rtn1	4980
Lrrc9	7666
Serpina3n	2064
Dhrs7	3541
Gsc	1268
Ppm1a	12829
Clmn	12409
4930447C04Rik	5981
Six6	4009
4930408O17Rik	1299
Glrx5	3682
Mnat1	5385
Prkch	7530
Hif1a	5896
Papola	6595
Mpp5	8777
Snapc1	7914
Atp6v1d	4602
Vrk1	5122
Eif2s1	4951
Plek2	1583
Pigh	3638
Rdh12	2967
Vti1b	1612
Arg2	1428
Zfp36l1	2990
Galnt16	8047
Erh	2618
Susd6	7615
Srsf5	3988
Slc10a1	2199
Smoc1	3496
Gm20498	3241
Pcnx	15613
Pacs2	6985
Mta1	3104
Wdr37	10936
Gm9745	858
Gtpbp4	9566
Zmynd11	10955
Esyt2	9143
Cdca7l	3258
Efcab11	5309
Tdp1	7988
Psmc1	1933
Nrde2	4196
Rps6ka5	11932
Ccdc88c	11386
Dglucy	4599
Fbln5	6911
Tc2n	6096
Trip11	10150
Atxn3	5407
Lgmn	2323
Golga5	3447
Pitrm1	4787
Chga	2756
Pfkp	13401
Unc79	14265
Asb2	3542
Otub2	3695
Akr1c21	1502
Ifi27l2b	1093
Ppp4r4	4192
Akr1c6	2033
Akr1c12	1261
Akr1c13	1434
Akr1c18	1207
Net1	5217
Tubal3	3159
Tshz3	5456
Gdi2	10558
Rgs6	10023
Dpf3	4225
Dcaf4	3633
Papln	5635
Numb	3917
Acot2	2196
Acot3	3438
Fam161b	4656
Coq6	3142
Entpd5	6039
Aldh6a1	5784
Vsx2	3327
Abcd4	8006
Isca2	1838
Npc2	5438
Fcf1	1117
Ylpm1	9914
Mlh3	7554
Tmed10	5811
Fos	2352
Erg28	4235
Tgfb3	3383
Gpatch2l	8316
Esrrb	6047
Vash1	2599
Angel1	4463
Ccnk	3042
Cyp46a1	3287
Hhipl1	5601
Evl	2940
Degs2	2583
Yy1	6418
Slc25a29	2606
Wars	3447
Meg3	18089
Hsp90aa1	3931
Zfp839	3749
Fdft1	4116
Tecpr2	9553
Cinp	3873
Traf3	7350
Amn	1843
Cdc42bpb	7375
Exoc3l4	5650
Tnfaip2	4984
Eif5	6820
Ppp1r13b	4952
Zfyve21	1919
Xrcc3	2750
Klc1	6355
Atp5mpl	1217
Kif26a	6918
Gpr132	2715
Hecw1	14672
Ggps1	4721
Gng4	3340
Gpr137b	5026
Mtr	8524
Ryr2	28790
Amph	5041
Gli3	9589
Sfrp4	4179
Aoah	5925
Trim27	5500
Zkscan3	7974
Slc17a1	2372
Slc17a4	5978
Scgn	1619
Carmil1	8977
Mrs2	7621
Gpld1	5415
Prl	1408
Prl8a6	1125
Prl8a8	1220
Prl7b1	925
Prl7d1	3785
Irf4	4903
Exoc2	6964
Tfap2a	4903
Gcnt2	7051
Tmem14c	914
Gcm2	3304
Mak	7592
Elovl2	3966
Nedd9	6376
Hivep1	9294
Edn1	2139
Tbc1d7	4042
Mcur1	7076
Cap2	4159
Nup153	7017
Kif13a	8214
Tpmt	3682
Dek	3185
Id4	3849
Barx1	1399
Susd3	2837
Ippk	4831
Aspn	2354
Ogn	2566
Cenpp	2564
Nol8	9057
Spin1	4498
Nxnl2	3505
Wrnip1	4378
Serpinb9b	3351
Serpinb9c	2001
Ripk1	8344
Pxdc1	2914
Prpf4b	8430
Fam217a	2875
4933417A18Rik	1172
Eci3	1418
Eci2	5540
Rpp40	6540
Fars2	5747
Ly86	3632
Ssr1	10431
Riok1	9459
Snrnp48	10129
Slc35b3	5798
Ctsq	1669
Cts7	1715
Cts6	1356
Shc3	4654
Sema4d	7679
Gadd45g	1173
Fbp2	1469
Syk	9362
Aopep	11294
Auh	9580
Fancc	8359
Ror2	4242
Ptch1	14185
Sptlc1	3556
Msx2	3279
Ercc6l2	15199
Sfxn1	9841
Habp4	5362
Ctsl	6489
Drd1	3628
Zfp346	4176
Prxl2c	3850
Cdk20	6775
Lman2	7920
