gene_name	day_7_rightvsday_7_left_log2FoldChange	day_7_rightvsday_7_left_padj	day_7_rightvsday_7_naive_log2FoldChange	day_7_rightvsday_7_naive_padj	ID
Gtf2h4	0.0529749298645857	0.923603881611095	0.270624937022122	0.287864370479896	ENSMUSG00000001524
Tubb5	-0.0645211291724227	0.819273230564614	-0.0490515281385401	0.805158414738409	ENSMUSG00000001525
Ell2	0.155875427840849	0.486903173299686	0.18832174302523	0.209937573320335	ENSMUSG00000001542
Jup	0.288941449980099	0.314359488870354	0.170418165983325	0.444772849592414	ENSMUSG00000001552
Fkbp10	1.49964858891981	4.45587038973685e-07	1.60258826685416	5.4411641298566e-12	ENSMUSG00000001555
Klhl10	-0.320093200581921	NA	-0.389869045832154	0.362590500228623	ENSMUSG00000001558
Mnx1	NA	NA	NA	NA	ENSMUSG00000001566
Nom1	0.112817764875834	0.728652267872234	0.187533609390566	0.349912413293727	ENSMUSG00000001569
Ergic1	0.706826122482919	0.0022207864829236	0.768975301303359	9.37230634259534e-06	ENSMUSG00000001576
Tnk1	-0.346486211709618	0.533949770078797	-1.06733281906407	0.000706718512346522	ENSMUSG00000001583
Acap1	-0.650032313141261	5.20899669605125e-05	-0.392436111575595	0.00387123629471942	ENSMUSG00000001588
Tcea3	0.383574350970126	0.423623758545639	0.0586743058540429	0.88347317001572	ENSMUSG00000001604
Csn3	0.234956862062012	NA	0.455347652348677	0.32294189067976	ENSMUSG00000001622
Ifrd1	0.0676801894138786	0.817240322348174	0.127005314983833	0.461531811164861	ENSMUSG00000001627
Stk38l	1.52166238093426	7.51493635405537e-22	1.35714493427048	1.31562690593251e-27	ENSMUSG00000001630
Brpf1	-0.256662980102359	0.01919749941183	-0.141464499669486	0.127897785750212	ENSMUSG00000001632
Akr1b3	0.131929750664619	0.447505943812399	0.20002145307667	0.0704178916414896	ENSMUSG00000001642
Hoxc13	0.111767448608201	NA	0.0959062812220657	NA	ENSMUSG00000001655
Hoxc11	0.130857587569691	0.822773377363305	-0.0318076971694249	0.950498556724357	ENSMUSG00000001656
Hoxc8	0.66218125920373	0.0578370444041659	0.464977608929038	0.104162765960864	ENSMUSG00000001657
Hoxc6	1.09367429345707	0.00014420352240182	0.665125415569039	0.00506980497168478	ENSMUSG00000001661
Gstt1	0.0914572965976483	0.866427975538247	-0.12830444798381	0.747721984105741	ENSMUSG00000001663
Gstt3	1.20048227115285	1.15763120658678e-08	0.588796261620242	0.000790799722793501	ENSMUSG00000001665
Ddt	0.00249043139194593	0.995183401606108	0.268968959476356	0.264154556927779	ENSMUSG00000001666
Tat	0	NA	-0.00821117563425044	NA	ENSMUSG00000001670
Marveld3	-0.208051129830167	NA	0.00859153327411676	NA	ENSMUSG00000001672
Ddx18	0.230903123122411	0.254289337585161	0.177204807221926	0.24086995198877	ENSMUSG00000001674
Ubl3	0.071456623503185	0.763710581258715	0.171774344003465	0.190576544231631	ENSMUSG00000001687
Gramd3	0.578572401230796	5.31412480741328e-05	0.746554613407786	2.68272005141749e-12	ENSMUSG00000001700
Eef1e1	0.179068196945625	0.640143013976074	0.216115079177056	0.404509779587737	ENSMUSG00000001707
Akt1	0.351876035111669	0.0105068456248632	0.439666038522101	9.46876872164511e-06	ENSMUSG00000001729
Cldn15	-0.326900219204181	0.298186635398808	-0.297714430399531	0.2097643649041	ENSMUSG00000001739
Il16	-0.476479434204716	0.000460396061220721	-0.293376699569249	0.0102192894715977	ENSMUSG00000001741
Tcirg1	-0.241969425733207	0.345509391459305	-0.0296578562706932	0.898524117900201	ENSMUSG00000001750
Naglu	0.752986702493231	4.59762682498797e-06	0.826589423544165	4.04627740221301e-11	ENSMUSG00000001751
Coasy	0.0316922658343877	0.922409866678842	0.0947099870791375	0.587936360611622	ENSMUSG00000001755
Smo	0.972210686011672	5.39815515794207e-11	0.930544660464289	9.31524937539998e-16	ENSMUSG00000001761
Tspan33	-0.410731242852888	0.0794705988943337	-0.440097798920668	0.0096824955114461	ENSMUSG00000001763
Crnkl1	-0.106176273566966	0.726729903486704	-0.000455220145514685	0.997004177008334	ENSMUSG00000001767
Rin2	0.966174097241791	1.48350334888512e-07	1.23961902754457	5.18836242689724e-19	ENSMUSG00000001768
Folh1	-0.0595030988429555	NA	-0.015718150000193	NA	ENSMUSG00000001773
Chordc1	-0.0166350273795851	0.955744697198883	0.0542271131210819	0.757043340340865	ENSMUSG00000001774
Rtcb	0.142475018937709	0.5085922444598	0.25034383618325	0.0558537688251133	ENSMUSG00000001783
Pwp1	-0.240703569571101	0.134340136612402	-0.0953082891576015	0.49913561554303	ENSMUSG00000001785
Fbxo7	-0.319399578146969	0.152152700214988	-0.411191723693662	0.00738889744056874	ENSMUSG00000001786
Capns1	0.197127002137368	0.402139444219503	0.271967819660286	0.0745613480866291	ENSMUSG00000001794
Lrp3	0.873427454183011	0.00552759987188927	0.670845586193028	0.00822157418208824	ENSMUSG00000001802
Dsg4	NA	NA	NA	NA	ENSMUSG00000001804
Evx2	0	NA	-0.0217267576043754	NA	ENSMUSG00000001815
Hoxd13	0.0433990737196906	NA	0.0410962866928491	NA	ENSMUSG00000001819
Hoxd12	0	NA	-0.00821117563425044	NA	ENSMUSG00000001823
Folr1	-0.0833644505486875	NA	0.321595542876642	0.531893310721036	ENSMUSG00000001827
Clpb	-0.0562293393386566	0.880720208673564	-0.0484388014784689	0.858550340841715	ENSMUSG00000001829
Septin7	0.292771099694621	0.00878324932865474	0.383241162621298	1.74057835907107e-06	ENSMUSG00000001833
Zdhhc4	0.153678354262138	0.604971535093288	0.0392814075690651	0.87133122494133	ENSMUSG00000001844
Rac1	0.200263207732201	0.109866694910251	0.253022540277365	0.00341392418389647	ENSMUSG00000001847
Nup214	0.232586584714748	0.26363462408046	0.078208822571928	0.656628394601013	ENSMUSG00000001855
Aif1l	-0.0967743196139954	0.827845055684261	0.274862847985775	0.530763108341472	ENSMUSG00000001864
Cpa3	-0.367596183865201	0.277762776014338	-0.211094241196943	0.45271365361938	ENSMUSG00000001865
Ltbp1	1.36522463419493	1.04136376837296e-18	1.12620477550054	6.32160256458614e-20	ENSMUSG00000001870
Ugp2	0.253481267914979	0.468376233387485	0.0515005666729548	0.863421189232152	ENSMUSG00000001891
Kcnh6	-0.223086917559814	NA	-0.321676502079567	0.501726279366571	ENSMUSG00000001901
Trmt1	-0.0266671704882848	0.927294374024669	-0.264660185460041	0.0331719118786224	ENSMUSG00000001909
Nacc1	-0.0692506646090722	0.773285778972078	-0.118524038821137	0.416805565274715	ENSMUSG00000001910
Nfix	1.16576334018655	1.0013401948771e-08	0.909362859250721	2.58569599251038e-08	ENSMUSG00000001911
Slc1a5	-0.374402537882058	0.000984727928739529	-0.38055852252584	1.04277712993014e-05	ENSMUSG00000001918
Uba1	0.10973525520466	0.548056775247709	0.167917216347534	0.139000878798286	ENSMUSG00000001924
Vwf	-0.178121935928564	0.479075756156892	-0.206018415162106	0.222278046161311	ENSMUSG00000001930
Siae	0.382513997359331	0.0165030510920087	0.440189311425425	0.000170660691982656	ENSMUSG00000001942
Vsig2	0.051295766344784	0.931592291501839	0.270660978493715	0.516175074031545	ENSMUSG00000001943
Esam	0.374481551972664	0.08940295275449	0.467415963254439	0.00239414508759063	ENSMUSG00000001946
Spa17	0.315565475853035	NA	0.666983253130194	0.109773199506175	ENSMUSG00000001948
Fam50a	0.142680352028861	0.530107226185469	0.195293204854662	0.184103362204286	ENSMUSG00000001962
Emd	0.0481264793092662	0.877200975766856	0.126240813080109	0.45829209849554	ENSMUSG00000001964
Taco1	0.0287620284096558	0.949002931311261	-0.142590959787368	0.577159291646031	ENSMUSG00000001983
Grik3	0.128409134783505	0.804012019945917	-0.340728747728941	0.40148741747634	ENSMUSG00000001985
Gria3	-0.199404518748118	0.361000139177867	-0.0482701377081521	0.806298128627352	ENSMUSG00000001986
Npas1	0.295779886705423	0.599780799754008	0.230509338504764	0.636409790536153	ENSMUSG00000001988
Sipa1l2	0.0512694612728986	0.889990941588222	0.121558865116064	0.548737318476893	ENSMUSG00000001995
Ap4e1	0.131695861086241	0.519882053424575	0.0674582895580614	0.669658514566029	ENSMUSG00000001998
Blvra	0.00747096076735124	0.989971347942309	0.174440025255223	0.398727264157434	ENSMUSG00000001999
Pdzd4	0.646602043854592	0.00304833794670823	0.74806423001579	4.08937544119757e-06	ENSMUSG00000002006
Srpk3	0.156204867397261	0.758504362808418	-0.0908847771749148	0.831110131358852	ENSMUSG00000002007
Idh3g	-0.282276610551527	0.0735232009269184	-0.247630807343455	0.0388777693784712	ENSMUSG00000002010
Pnck	0.082407275986828	0.882759738619949	-0.177565981464821	0.680740349112806	ENSMUSG00000002012
Ssr4	0.398563716158842	0.0278496333399672	0.40777370124942	0.00228969799779032	ENSMUSG00000002014
Bcap31	0.227971807201629	0.321657240809521	0.334370881974406	0.026028830735501	ENSMUSG00000002015
Fam98a	0.715118138425346	8.30178706133742e-05	0.572532731128585	7.31538824751767e-05	ENSMUSG00000002017
Ltbp2	0.648214208464298	0.146240664228364	0.385812936887799	0.407371651687832	ENSMUSG00000002020
Kmt2a	-0.128698392736896	0.514225018351549	-0.111752211332872	0.419420285070308	ENSMUSG00000002028
Ift46	0.614705510610504	0.00333827627161956	0.474155740131241	0.00426923662541863	ENSMUSG00000002031
Tmem25	-0.0312392193890688	0.969894392202534	-0.0604993990416754	0.915790467894736	ENSMUSG00000002032
Cd3g	-0.0594825786850968	0.928813670244445	-0.0103166017926505	0.992466030776614	ENSMUSG00000002033
Trappc6a	0.120109781691668	0.734195404211862	0.127978681250935	0.572344903544585	ENSMUSG00000002043
Supt6	0.182379762019055	0.3073129389784	0.201614133393148	0.101899987414154	ENSMUSG00000002052
Spag5	-0.386860197453298	0.106339906909208	-0.44104182774511	0.00989846311586877	ENSMUSG00000002055
Foxn1	-0.662942872225802	NA	-0.666796355108073	0.0724976958398938	ENSMUSG00000002057
Unc119	-0.382525571240506	0.0508491030150297	-0.216595426734555	0.193747499842829	ENSMUSG00000002058
Rab34	0.947354099406079	0.00191725667131874	0.831148846226387	0.000602103441299062	ENSMUSG00000002059
Sdf2	0.631166141975889	4.68652326903109e-06	0.681394496860719	9.14074723784442e-11	ENSMUSG00000002064
Ccne1	-0.439224933451186	0.0431508431154283	-0.305818559115026	0.07862378491046	ENSMUSG00000002068
Hsf2bp	0.256165402304388	NA	-0.0125691709911959	0.967972455778031	ENSMUSG00000002076
Bbc3	0.218783444398437	0.621794526005663	0.332423388851837	0.256721646746972	ENSMUSG00000002083
Mybpc3	-0.156222138956052	0.831625272612933	-0.33606458461184	0.443663947346874	ENSMUSG00000002100
Psmc3	0.376682359523942	0.00195180980336567	0.466217694142475	1.76869898788272e-07	ENSMUSG00000002102
Acp2	0.419984561106431	0.0303844688142133	0.371398990516725	0.0120156412120385	ENSMUSG00000002103
Rapsn	0.136470330142841	0.808960455742276	0.054207539716011	0.873923818854578	ENSMUSG00000002104
Slc39a13	1.08593351117471	5.6745756921089e-07	1.1443528673895	1.039857998789e-11	ENSMUSG00000002105
Celf2	-0.312079232411273	0.0115627950057101	-0.327779091577967	0.000387411913796657	ENSMUSG00000002107
Nr1h3	-0.280166269442222	0.337375415759394	-0.37362331921933	0.0663016841826861	ENSMUSG00000002108
Ddb2	-0.159499705815012	0.678240529824385	-0.0558783842282075	0.84156106592287	ENSMUSG00000002109
Spi1	-0.629403942858331	1.17382372707555e-05	-0.356790955608576	0.00359830198222236	ENSMUSG00000002111
Sf3a1	-0.0594381891827796	0.803634813199557	-0.00744133427520749	0.968012894431903	ENSMUSG00000002129
Stat6	-0.0198291642073202	0.929962648846967	0.137935689038784	0.223752948662493	ENSMUSG00000002147
Clgn	0.097121968754171	0.880613774178693	0.113683584146384	0.814777723362391	ENSMUSG00000002190
Napsa	-0.589771683478092	0.0011597529702302	-0.480871280553617	0.000958855821492115	ENSMUSG00000002204
Vrk3	-0.179118103262961	0.416135956439775	-0.0771560066114061	0.668731775653814	ENSMUSG00000002205
Smg9	-0.30897935456095	0.0490792752783634	-0.304119908991631	0.00980379823628291	ENSMUSG00000002210
Paxip1	-0.184135210228353	0.440936686124977	-0.214016695355138	0.188768924946819	ENSMUSG00000002221
Rmnd5a	0.0454511200643508	0.879060633717517	-0.000515288088518397	0.997222036415143	ENSMUSG00000002222
Mov10	-0.195765865671977	0.618102893861146	-0.251338002067789	0.356624805978647	ENSMUSG00000002227
Ppm1j	0.119827351113639	0.839988529838241	0.0181189044013688	0.974565498971546	ENSMUSG00000002228
Rhoc	1.16968942467417	8.72825488387422e-08	1.29517118377986	1.78646857443383e-14	ENSMUSG00000002233
Prr27	NA	NA	NA	NA	ENSMUSG00000002240
Tead3	1.1555290798579	3.90125381412231e-06	1.05943881835072	6.7315019450408e-08	ENSMUSG00000002249
Ppard	0.208084252880972	0.273750475147148	0.198518230897879	0.141066797959223	ENSMUSG00000002250
Def6	-0.151414146819212	0.550975401411144	-0.072239631592283	0.713007972392276	ENSMUSG00000002257
Peg3	2.10769022188887	6.62002085380651e-28	2.0024372805009	3.85275631927042e-39	ENSMUSG00000002265
Zim1	2.38115446937802	9.76824647383063e-23	2.50021750064253	8.90326860801919e-43	ENSMUSG00000002266
Metrn	0.112360209424896	0.738063005523273	-0.10650844092331	0.651793950178948	ENSMUSG00000002274
Lmf1	0.599050494162116	0.00819423678362293	0.425338527985191	0.0194803164790918	ENSMUSG00000002279
Ciao3	-0.123712368579705	0.64317228665736	0.0106661106810992	0.966531969991683	ENSMUSG00000002280
Angptl4	0.552659862800546	0.318510263191189	0.547552347824665	0.221655511657275	ENSMUSG00000002289
Dbf4	-0.2895353024178	0.101796987867505	-0.261721532081111	0.0492509206951479	ENSMUSG00000002297
Daxx	-0.0424070832124704	0.923992619278854	-0.0495560751185561	0.902964520907621	ENSMUSG00000002307
Cd320	0.524797112718944	0.174395008438432	0.316192560231843	0.30199835003647	ENSMUSG00000002308
Ipo4	0.879618542169026	0.000484899087610272	0.714992133334687	0.000425681229324964	ENSMUSG00000002319
Tm9sf1	0.640021800349367	0.00778351870615709	0.650620287617227	0.000375529621538432	ENSMUSG00000002320
Rec8	-0.302146974336399	0.519810737943368	-0.37572082647851	0.259611654101583	ENSMUSG00000002324
Irf9	-0.252165966376606	0.614004038075879	-0.206164503153242	0.612071421051993	ENSMUSG00000002325
Gmpr2	0.362331841933352	0.261512271139611	0.388017040881494	0.0890168085325254	ENSMUSG00000002326
Mdp1	0.0117375363423403	0.977486240858567	0.0863336975095823	0.671929284499706	ENSMUSG00000002329
Dhrs1	0.144593870838173	0.484604194275722	0.11156373868433	0.451469381085593	ENSMUSG00000002332
Ncan	-0.312650388682299	0.59425465161032	-0.376745533023583	0.407136574704289	ENSMUSG00000002341
Tmem161a	0.0107747616768421	0.978507826359095	0.108774092530969	0.578306538440826	ENSMUSG00000002342
Armc6	0.447296219170409	0.126017021880657	0.313497485473607	0.179634805436595	ENSMUSG00000002343
Borcs8	-0.0878397144003684	0.755260682974729	0.114536472256284	0.541196889623688	ENSMUSG00000002345
Slc25a42	-0.271030723340095	0.264147716931057	-0.398849218929523	0.013121073923981	ENSMUSG00000002346
Snx9	0.763598063156573	2.18990208312914e-08	0.783598063619415	1.06200082733201e-13	ENSMUSG00000002365
Ranbp3	-0.0165235637882771	0.948378331654696	0.0773627485278048	0.583762003643342	ENSMUSG00000002372
Ndufa11	0.147962584187739	0.554439075790864	0.108607752124551	0.537175914154045	ENSMUSG00000002379
Bmp8b	-0.115222736938616	0.882423437680963	0.152467203159332	0.849605319953924	ENSMUSG00000002384
Nr2f6	0.278273519324126	0.404533097179961	0.473330708616512	0.0225412868418243	ENSMUSG00000002393
Use1	0.0412133001539138	0.864796530418768	0.163415588454935	0.175909049195039	ENSMUSG00000002395
Ocel1	-0.622998177049459	0.00247334043007057	-0.523128719052047	0.001425431893755	ENSMUSG00000002396
Dyrk1b	-0.045558720399981	0.921703052198723	-0.149539416224609	0.562601280934001	ENSMUSG00000002409
Braf	-0.0216536129639557	0.936473039871707	0.0489043527953411	0.762105883995927	ENSMUSG00000002413
Ndufb2	-0.107701732666374	0.710708568800683	-0.103750842756775	0.59655221990302	ENSMUSG00000002416
Hltf	0.31475821022937	0.0160003360395452	0.270600833164497	0.0076780238660355	ENSMUSG00000002428
Prpf6	0.000497063082155144	0.997255563143194	0.0215796814608161	0.903060501206057	ENSMUSG00000002455
Rgs19	-0.487986102021386	0.0123514194956122	-0.265127644904432	0.11776337508855	ENSMUSG00000002458
Rgs20	0.704235159461747	0.114999328836059	0.480757329560095	0.263675757006088	ENSMUSG00000002459
Abhd3	-0.199826788887681	0.703147108514998	0.163441871660182	0.752027750816355	ENSMUSG00000002475
Snrpd1	0.0465638825465697	0.920516155335483	0.0267731903016399	0.934891978863311	ENSMUSG00000002477
Tchp	-0.190607708913062	0.645326358131323	-0.238395000484435	0.352672681571154	ENSMUSG00000002486
Tiam1	-0.342544495236273	0.0903048352405498	-0.365796808895274	0.013287865305646	ENSMUSG00000002489
Tsc2	0.0047985805878336	0.985502618853594	-0.00791581109786971	0.965356629142285	ENSMUSG00000002496
Rpl3l	-0.164404801700049	0.839768819844529	-0.381171994199323	0.38395920221406	ENSMUSG00000002500
Slc9a3r2	0.429363218015605	0.175966743598521	0.366503062759953	0.117956958222157	ENSMUSG00000002504
Puf60	0.0784148935354518	0.656335401073805	0.107859204264213	0.328784134572196	ENSMUSG00000002524
Golga2	0.211258485472621	0.0993340754343513	0.198096827755382	0.0362705528683235	ENSMUSG00000002546
Uck1	-0.0241469715366892	0.941241506277754	0.0818167146854422	0.67179548628675	ENSMUSG00000002550
Scin	0.0661389437521311	0.884082497347095	0.24015978372596	0.290440180082528	ENSMUSG00000002565
Ikzf4	0.633136634039431	0.199910450792435	0.482621235972965	0.231363738511154	ENSMUSG00000002578
Mien1	0.430326760068587	0.0892804150481899	0.567080223665771	0.00119930217731733	ENSMUSG00000002580
Pon1	-0.53220972421763	0.246902326113413	-0.64246751756277	0.104066348688038	ENSMUSG00000002588
Axl	0.336931633877416	0.00782028359220228	0.248491158914903	0.0133977254584042	ENSMUSG00000002602
Tgfb1	-0.228028599101884	0.208017571638448	-0.177797027110962	0.191702981064441	ENSMUSG00000002603
Ccdc97	-0.183023788435391	0.361172566279413	-0.180794053183641	0.20008116524864	ENSMUSG00000002608
Zfp40	-0.229836415934075	0.635576880348534	-0.292388681415824	0.373997876321332	ENSMUSG00000002617
Akap8l	-0.347529482834461	0.0980453028595063	-0.198229150983428	0.246962524310393	ENSMUSG00000002625
Shh	-0.0436464611324173	NA	-0.273558199895124	NA	ENSMUSG00000002633
Pdcd2l	-0.20592092987996	0.50600940670207	-0.072371294109578	0.771257453086509	ENSMUSG00000002635
Gtf2f1	-0.204332499827147	0.36813657510076	-0.0708312256832537	0.713038749150427	ENSMUSG00000002658
Clpp	0.0622147662862091	0.866427975538247	0.0942715595316778	0.675923753050262	ENSMUSG00000002660
Alkbh7	0.0400514520961194	0.947010443398944	-0.236564828011276	0.465522121725133	ENSMUSG00000002661
Pspn	0.0308795525108675	NA	-0.187318624443017	NA	ENSMUSG00000002664
Dennd1c	-0.506193620031059	0.0396578886837701	-0.406579442119819	0.0327958941464852	ENSMUSG00000002668
Med6	0.0944893409754978	0.825496510260918	0.0809451493572838	0.798533527292347	ENSMUSG00000002679
Prkd1	1.0837969199221	4.14356956533997e-06	1.05991461388435	5.01493637550872e-09	ENSMUSG00000002688
Lcp2	-0.849634773301033	2.88653302298598e-08	-0.558138476501362	1.10712611427928e-05	ENSMUSG00000002699
Cse1l	-0.0961754448474813	0.693515907674675	-0.106394010999649	0.496590936762372	ENSMUSG00000002718
Naa20	0.0232258641588128	0.960176396154327	0.162914316599745	0.432783311808633	ENSMUSG00000002728
Prkra	0.294738199027741	0.0988039467282368	0.409607018930725	0.000988526322776956	ENSMUSG00000002731
Fkbp7	1.92784952428656	1.62472235738802e-19	1.95938930563204	1.17995895245793e-31	ENSMUSG00000002732
Plekha3	0.391668655840778	0.0540909888772468	0.385724035289343	0.0104149943746547	ENSMUSG00000002733
Ykt6	0.546977654765409	0.000370209442574426	0.68003544619171	2.17118660966698e-09	ENSMUSG00000002741
Baz1b	-0.162524407700943	0.15916887025427	-0.0686615925884459	0.478408774964334	ENSMUSG00000002748
