gene_name	Day42vsDay0_log2FoldChange	Day42vsDay0_padj	ID
Irf9	-0.302295521883227	0.246624248218203	ENSMUSG00000002325
Gmpr2	-0.0484790167098861	0.898961502967468	ENSMUSG00000002326
Mdp1	-0.0284679255417378	0.931102323375287	ENSMUSG00000002329
Dhrs1	0.0940262530554809	0.735465152220057	ENSMUSG00000002332
Ncan	0.0573167277458876	0.938116198347621	ENSMUSG00000002341
Tmem161a	0.161561874905334	0.657594929439515	ENSMUSG00000002342
Armc6	0.0652836974394611	0.911632243227609	ENSMUSG00000002343
Borcs8	-0.0257062406571128	0.940544945060583	ENSMUSG00000002345
Slc25a42	-0.650571697390471	0.00341706679808646	ENSMUSG00000002346
Snx9	0.290082351167733	0.0953857863246726	ENSMUSG00000002365
Ranbp3	-0.0193424583971483	0.951060756734454	ENSMUSG00000002372
Ndufa11	-0.0759980984948601	0.792268569304971	ENSMUSG00000002379
Bmp8b	0.43191348214446	0.371034940301851	ENSMUSG00000002384
Nr2f6	0.465140606643315	0.113518665243017	ENSMUSG00000002393
Use1	-0.0164180565610621	0.956038570472349	ENSMUSG00000002395
Ocel1	0.0563581479591706	0.906464857417473	ENSMUSG00000002396
Dyrk1b	0.454544538974038	0.0386802066882674	ENSMUSG00000002409
Braf	-0.0353110253131147	0.899023668323691	ENSMUSG00000002413
Ndufb2	-0.112635337458962	0.727962052996858	ENSMUSG00000002416
Hltf	-0.229362088738913	0.479226230538971	ENSMUSG00000002428
Prpf6	0.0451129061826186	0.892592584684353	ENSMUSG00000002455
Rgs19	-0.225048320877643	0.276832964808752	ENSMUSG00000002458
Rgs20	-1.1745619941611	0.00329894114375775	ENSMUSG00000002459
Abhd3	0.571049331875572	NA	ENSMUSG00000002475
Snrpd1	-0.31285812461358	0.31558913507541	ENSMUSG00000002477
Tchp	0.0245818388501846	0.956049377920647	ENSMUSG00000002486
Tiam1	-0.64255138739938	2.20807163015651e-05	ENSMUSG00000002489
Tsc2	0.11528266332203	0.663804584472968	ENSMUSG00000002496
Rpl3l	0.469204968532866	NA	ENSMUSG00000002500
Slc9a3r2	0.91706911071256	1.69141790850395e-05	ENSMUSG00000002504
Puf60	-0.23138970289399	0.0722374005932563	ENSMUSG00000002524
Golga2	0.172758083759356	0.209013143653318	ENSMUSG00000002546
Uck1	0.0252028325639336	0.953194758081834	ENSMUSG00000002550
Scin	0.277243493518999	0.390688370864044	ENSMUSG00000002565
Ikzf4	-0.140747166391398	0.837727754158025	ENSMUSG00000002578
Mien1	-0.0785377268720649	0.844744968067364	ENSMUSG00000002580
Pon1	-0.0374959377227499	NA	ENSMUSG00000002588
Axl	0.031437618224488	0.923798995184804	ENSMUSG00000002602
Tgfb1	0.193218513059627	0.28518752411855	ENSMUSG00000002603
Ccdc97	0.028166062592819	0.929979478459382	ENSMUSG00000002608
Zfp40	0.265557474183722	0.494408144105169	ENSMUSG00000002617
Akap8l	0.0895769157230426	0.732548850769906	ENSMUSG00000002625
Shh	-0.173942321134326	NA	ENSMUSG00000002633
Pdcd2l	0.112799492963321	0.785185111339535	ENSMUSG00000002635
Gtf2f1	-0.45149182179853	0.0136346634943759	ENSMUSG00000002658
Clpp	-0.0179610919693941	0.962721436744761	ENSMUSG00000002660
Alkbh7	-0.0964208213363714	0.884771142628881	ENSMUSG00000002661
Pspn	-0.00326877814281609	NA	ENSMUSG00000002664
Dennd1c	-0.188174881548955	0.329436621559888	ENSMUSG00000002668
Med6	0.011492097354364	0.980050896595792	ENSMUSG00000002679
Prkd1	0.642324573782391	0.0174948909858251	ENSMUSG00000002688
Lcp2	-0.374818166297962	0.018310286585618	ENSMUSG00000002699
Cse1l	-0.263570405254085	0.241668339400507	ENSMUSG00000002718
Naa20	0.0767966824756131	0.852234662859758	ENSMUSG00000002728
Prkra	0.209828148456604	0.437413443567531	ENSMUSG00000002731
Fkbp7	0.981005756104074	7.76152339395414e-06	ENSMUSG00000002732
Plekha3	0.37649848357719	0.024971782514878	ENSMUSG00000002733
Ykt6	0.0735409267853057	0.761690784916673	ENSMUSG00000002741
Baz1b	-0.163920587278453	0.350669960300805	ENSMUSG00000002748
Pex6	0.230152573330976	0.341001815756268	ENSMUSG00000002763
Mrpl2	-0.260100047913256	0.241831455830559	ENSMUSG00000002767
Mea1	-0.172929651584859	0.397416326272442	ENSMUSG00000002768
Gnmt	-0.226356224607558	NA	ENSMUSG00000002769
Grin2d	0.463824903852412	0.185588260247521	ENSMUSG00000002771
Kdelr1	0.288680489671271	0.184377599735198	ENSMUSG00000002778
Tmem143	-0.383753104872055	0.39222422323603	ENSMUSG00000002781
Pdxk-ps	-0.746826991793439	NA	ENSMUSG00000002791
Ggct	0.18042506120607	0.682865821152	ENSMUSG00000002797
Jag2	0.509128241688814	0.303662350782825	ENSMUSG00000002799
Btbd6	0.110661514029512	0.785366130995354	ENSMUSG00000002803
Nudt14	-0.376411506147299	0.2243312699769	ENSMUSG00000002804
Epdr1	0.853415403414852	2.06971096866199e-07	ENSMUSG00000002808
Flii	0.0387052260371162	0.871884286730585	ENSMUSG00000002812
Top3a	0.124926710168531	0.6876341950374	ENSMUSG00000002814
Atg4d	-0.346994891008255	0.197899147782367	ENSMUSG00000002820
Qtrt1	0.0190834543009695	0.97267692126981	ENSMUSG00000002825
Plin4	0.842442553755134	0.0839168157449731	ENSMUSG00000002831
Hdgfl2	-0.0280894147808293	0.916421287350617	ENSMUSG00000002833
Chaf1a	-0.677737218472563	0.00370013563397631	ENSMUSG00000002835
Adprh	0.0134287585803278	0.978096840323356	ENSMUSG00000002844
Tmem39a	0.519169514488426	0.0288577261899517	ENSMUSG00000002845
Timmdc1	-0.0568728598940717	0.880779658487472	ENSMUSG00000002846
Pla1a	-0.948942435709128	0.0336658776014396	ENSMUSG00000002847
Mcm2	-0.844937834139478	0.000498657900264618	ENSMUSG00000002870
Tpra1	0.0676137991067382	0.84801245078641	ENSMUSG00000002871
Nab1	0.0759200497094902	0.818562236890583	ENSMUSG00000002881
Adgre5	-0.196394920763118	0.333589297883155	ENSMUSG00000002885
Il17ra	-0.277394661222226	0.0955144793922862	ENSMUSG00000002897
Lamb1	1.43931442209198	1.90616619612617e-15	ENSMUSG00000002900
Kcnn1	0.182734159707367	0.791177347516384	ENSMUSG00000002908
Arrdc2	0.13010553274904	0.70008392583149	ENSMUSG00000002910
Ppp1r17	-0.263336192256786	NA	ENSMUSG00000002930
Cd36	-0.184779044372503	0.615612808169266	ENSMUSG00000002944
Map2k7	0.0804535067525832	0.71857070784278	ENSMUSG00000002948
Timm44	-0.173356807341799	0.440453450302671	ENSMUSG00000002949
Ap2a2	-0.220440030738997	0.176812627159463	ENSMUSG00000002957
Pnkp	-0.539337177672518	0.000117227671797998	ENSMUSG00000002963
Med25	-0.13195047077466	0.551956638682536	ENSMUSG00000002968
Bcam	0.531583655851917	0.25841452246222	ENSMUSG00000002980
Clptm1	0.0978862288376051	0.704210543951519	ENSMUSG00000002981
Relb	0.302110857106246	0.329288288938145	ENSMUSG00000002983
Tomm40	-0.148433956844595	0.621127600164261	ENSMUSG00000002984
Apoe	0.265624023586986	0.115935248517183	ENSMUSG00000002985
Apoc2	-0.35497149873424	0.506784299556497	ENSMUSG00000002992
Hbp1	0.0447296540141279	0.856475643039361	ENSMUSG00000002996
Prkar2b	-0.744164785011698	0.000582341280812243	ENSMUSG00000002997
Cdkn1b	-0.250343939685865	0.11641667421102	ENSMUSG00000003031
Klf4	0.59472702814828	0.000489838157293328	ENSMUSG00000003032
Ap1m1	-0.109653675130279	0.515082992230329	ENSMUSG00000003033
Rab8a	-0.387275766659232	0.0115977457235694	ENSMUSG00000003037
Hmgn2	-0.840986257397441	2.12287997500147e-05	ENSMUSG00000003038
Fam32a	-0.247885560401766	0.207472733631619	ENSMUSG00000003039
Elf3	0.19592779781257	NA	ENSMUSG00000003051
Cyp2c29	-0.0400728355770089	NA	ENSMUSG00000003053
Stard3nl	0.545450411895433	0.00340896270896979	ENSMUSG00000003062
Stk11	-0.251778994391326	0.105689298324077	ENSMUSG00000003068
Efna2	0.749575044414292	0.0736174174064914	ENSMUSG00000003070
Atp5d	0.00392543050688196	0.991576868941077	ENSMUSG00000003072
Ppp5c	0.0371756847973169	0.889177437497463	ENSMUSG00000003099
Cdk12	-0.0982230174213256	0.635312249212684	ENSMUSG00000003119
Lipe	0.640718624853658	0.0397324925888711	ENSMUSG00000003123
Pafah1b2	-0.115130519784584	0.644604335959902	ENSMUSG00000003131
Tbc1d8	-0.418915892912392	0.0484918588961429	ENSMUSG00000003134
Cnot11	-0.0500464396907562	0.864867287230286	ENSMUSG00000003135
Slc2a3	-0.875387798194629	0.000139518734602407	ENSMUSG00000003153
Foxj2	0.338879437219459	0.0153819324266205	ENSMUSG00000003154
Sri	-0.355403890839196	0.0370082159717857	ENSMUSG00000003161
Dgcr2	-0.0502261284717507	0.877427751120189	ENSMUSG00000003166
Irf3	0.314059652355868	0.121641588919925	ENSMUSG00000003184
Bcl2l12	-0.0328526637415004	0.949933896721114	ENSMUSG00000003190
Zfp959	-0.0895454565332393	0.831770112753989	ENSMUSG00000003198
Mpnd	-0.115833913382649	0.715319688385241	ENSMUSG00000003199
Sh3gl1	0.070222157866256	0.763208743408243	ENSMUSG00000003200
Ebi3	-0.49760327643046	0.0862267694352657	ENSMUSG00000003206
Yju2	-0.129505406750304	0.630942567029201	ENSMUSG00000003208
Ranbp2	-0.232468838760047	0.210148378520206	ENSMUSG00000003226
Edar	-0.409153218750411	0.458612990785836	ENSMUSG00000003227
Grk5	0.253667085224489	0.378181560854009	ENSMUSG00000003228
Dvl3	-0.380375262989127	0.130227560514546	ENSMUSG00000003233
Abcf3	0.194134280644268	0.443039696218334	ENSMUSG00000003234
Eif2b5	0.0168260519557804	0.958105019733842	ENSMUSG00000003235
Cyth2	0.172647437916812	0.432125225864054	ENSMUSG00000003269
Sult2b1	0.12116440652095	NA	ENSMUSG00000003271
Car11	0.0916305537203807	0.905550099988801	ENSMUSG00000003273
Dlgap1	-0.305450046350183	0.546405950359211	ENSMUSG00000003279
Plag1	0.0393498325914728	0.953495752104512	ENSMUSG00000003282
Hck	-0.482429391713703	0.015989400208571	ENSMUSG00000003283
Mrpl4	-0.127465685959554	0.723146991471116	ENSMUSG00000003299
Keap1	-0.216985951955366	0.340459492484548	ENSMUSG00000003308
Ap1m2	0.0464498375507912	0.954845853998133	ENSMUSG00000003309
Glg1	0.231057279581378	0.116033217677647	ENSMUSG00000003316
Atp8b3	0.187347822716178	NA	ENSMUSG00000003341
Btbd2	-0.0345630165746373	0.918532973336801	ENSMUSG00000003344
Csnk1g2	0.0644690076749449	0.778203262492491	ENSMUSG00000003345
Abhd17a	0.0691326287266558	0.860533708547618	ENSMUSG00000003346
Mob3a	-0.473937305414211	0.0209895105018181	ENSMUSG00000003348
Cacnb3	0.65921072106381	0.0391896010539677	ENSMUSG00000003352
Ccdc65	0.267935195642987	NA	ENSMUSG00000003354
Fkbp11	0.57829053558077	0.0278745742074396	ENSMUSG00000003355
Ddx23	-0.361279826052247	0.138755576607149	ENSMUSG00000003360
Pld3	-0.0368525192070036	0.912108430088701	ENSMUSG00000003363
Grik5	0.354477101157469	0.194077048896867	ENSMUSG00000003378
Cd79a	0.391999311833332	0.308821372527008	ENSMUSG00000003379
Rabac1	0.289903424628321	0.118980819388002	ENSMUSG00000003380
Etv3	0.0883482532530358	0.675431107085481	ENSMUSG00000003382
Prkcsh	-0.0152561908710851	0.950241400070715	ENSMUSG00000003402
Elavl3	-0.432248242905651	NA	ENSMUSG00000003410
Rab3b	0.178292038272373	NA	ENSMUSG00000003411
St8sia6	0.438394650457425	0.0369427240081571	ENSMUSG00000003418
Fcgrt	0.352478881522121	0.0240527214979439	ENSMUSG00000003420
Nosip	-0.183252230764455	0.417667126190184	ENSMUSG00000003421
Pih1d1	-0.160699749425287	0.541907534199051	ENSMUSG00000003423
Rps11	-0.288987201862087	0.123301810781117	ENSMUSG00000003429
Supt5	-0.0774802352274264	0.613363594261605	ENSMUSG00000003435
Dll3	0.150666487038371	NA	ENSMUSG00000003436
Paf1	-0.247896553294185	0.156872636712106	ENSMUSG00000003437
Timm50	-0.309815142124513	0.393716806967341	ENSMUSG00000003438
Med29	0.204315818079175	0.464762710952924	ENSMUSG00000003444
Bicd1	0.0344415513272045	0.93822637682871	ENSMUSG00000003452
Ncstn	0.0185696775721968	0.940295867288733	ENSMUSG00000003458
Pex19	0.0320976515654126	0.938116198347621	ENSMUSG00000003464
Phyhip	-0.63807496011275	0.0670310544874399	ENSMUSG00000003469
Crhr2	-0.117599468052548	NA	ENSMUSG00000003476
Inmt	-0.070768898533444	NA	ENSMUSG00000003477
Cyp4f18	-0.142976745268004	0.659618017748964	ENSMUSG00000003484
Impdh1	-0.0671855927649721	0.832495604675257	ENSMUSG00000003500
Psg18	-0.0693183545586481	NA	ENSMUSG00000003505
Dusp3	0.170019838557331	0.494408144105169	ENSMUSG00000003518
Prodh	-0.459871492182539	0.0400617770155802	ENSMUSG00000003526
Ess2	0.158569134855621	0.504004545382045	ENSMUSG00000003527
Slc25a1	0.154502776716714	0.71764830656732	ENSMUSG00000003528
Dgcr6	0.0916459660992263	0.821431166217015	ENSMUSG00000003531
Ddr1	0.472697543794481	0.125547903310767	ENSMUSG00000003534
Ier3	0.642560712337464	0.0568640644515551	ENSMUSG00000003541
Fosb	0.631209359362132	0.185588260247521	ENSMUSG00000003545
Klc4	0.468673208800717	0.0451092689450925	ENSMUSG00000003546
Ercc1	0.315346193076019	0.229871329053079	ENSMUSG00000003549
Cyp17a1	0.0825365525730488	NA	ENSMUSG00000003555
As3mt	0.113727070133534	0.778639738089669	ENSMUSG00000003559
Homer3	0.13374963532296	0.639299095117661	ENSMUSG00000003573
Crtc1	0.303341493356342	0.344203757073463	ENSMUSG00000003575
Rnf215	0.316987026090271	0.180341909049051	ENSMUSG00000003581
Sec14l2	-0.403125360235953	0.187990925326208	ENSMUSG00000003585
Aven	0.0787328063917766	0.828987341864127	ENSMUSG00000003604
Cp	0.447221103153085	0.01601631991462	ENSMUSG00000003617
Crot	-0.00829662416344615	0.980394070495949	ENSMUSG00000003623
Rps6ka1	-0.721525374506599	0.000269215044645061	ENSMUSG00000003644
Calb2	-0.132549656779456	NA	ENSMUSG00000003657
Snrnp200	-0.144747757891754	0.426290384012736	ENSMUSG00000003660
Ciao1	-0.284572753910278	0.316652303501514	ENSMUSG00000003662
Has1	0.935520141577295	0.0173983294245228	ENSMUSG00000003665
Taf6l	-0.201113146408604	0.650209007888102	ENSMUSG00000003680
Insig2	0.615322821411341	0.0174297457863778	ENSMUSG00000003721
Kpna6	-0.0343323290766543	0.917773192004612	ENSMUSG00000003731
Man1a	0.275698271052224	0.200390690807904	ENSMUSG00000003746
Itpkc	0.466239342175314	0.0436333573697284	ENSMUSG00000003752
Coq8b	0.297162526290604	0.347458743334451	ENSMUSG00000003762
Brd8	-0.19810949236062	0.299653452235236	ENSMUSG00000003778
Kif20a	-0.670522847176953	0.000611236033370002	ENSMUSG00000003779
Farsa	-0.270144787568591	0.0927360954509651	ENSMUSG00000003808
Gcdh	-0.180499439747086	0.633664212512643	ENSMUSG00000003809
Mast2	-0.34795259292973	0.0894147865519205	ENSMUSG00000003810
Dnase2a	-0.356387598186019	0.0598668513051267	ENSMUSG00000003812
Rad23a	-0.627769243318356	0.00385030485181261	ENSMUSG00000003813
Calr	-0.0802839951653575	0.759728427322875	ENSMUSG00000003814
Syce2	-0.889938405403351	0.00135742894233887	ENSMUSG00000003824
Nfat5	0.488387102544148	0.000306042916202229	ENSMUSG00000003847
Nob1	-0.0535010375210934	0.882623822893067	ENSMUSG00000003848
Nqo1	-0.27263318571024	0.445756487804347	ENSMUSG00000003849
Ppfia3	-0.216204663234681	NA	ENSMUSG00000003863
Gys1	-0.454271674841797	0.0161760442633312	ENSMUSG00000003865
Ruvbl2	-0.501944550205798	0.00691317184163636	ENSMUSG00000003868
Lin7b	0.194592748289933	NA	ENSMUSG00000003872
Bax	0.0483831887938313	0.897293217549554	ENSMUSG00000003873
Il7r	0.190954879704863	0.702024729031598	ENSMUSG00000003882
Tfam	-0.311989511101043	0.18851943517841	ENSMUSG00000003923
Zfp81	0.0126071932928919	0.974726206455829	ENSMUSG00000003929
Efnb3	0.617941451300963	NA	ENSMUSG00000003934
Mmd	-0.0415572275205729	0.919374778797323	ENSMUSG00000003948
Hlf	0.350942513942265	0.400962442330217	ENSMUSG00000003949
Fam162a	0.193594814686984	0.479848070920184	ENSMUSG00000003955
Rpl8	-0.196257045841087	0.398517402745987	ENSMUSG00000003970
Grm3	NA	NA	ENSMUSG00000003974
Ssbp2	0.0561823459472671	0.838779389253843	ENSMUSG00000003992
Fancl	-0.529285195528195	0.0415569362958609	ENSMUSG00000004018
Brinp2	-0.467874275092261	0.356497152988542	ENSMUSG00000004031
Gstm5	-0.11321346468483	0.758040258291052	ENSMUSG00000004032
Gstm7	0.105568139449182	0.882786649226149	ENSMUSG00000004035
Gstm3	-0.0400728355770089	NA	ENSMUSG00000004038
Stat3	0.253887247206139	0.14440586867731	ENSMUSG00000004040
Stat5a	-0.323957817796147	0.110151010232882	ENSMUSG00000004043
Cavin1	0.383514999656129	0.221480310117401	ENSMUSG00000004044
Map3k11	-0.335373980417711	0.10716513934499	ENSMUSG00000004054
Akt2	0.223081816182251	0.201526790818134	ENSMUSG00000004056
Dnaja3	-0.0301927599541208	0.916965318575869	ENSMUSG00000004069
Hmox2	-0.00699813987253677	0.978168116079805	ENSMUSG00000004070
Cdip1	0.338947953780568	0.192308433579619	ENSMUSG00000004071
Map3k20	-0.0671168387073381	0.839554664618959	ENSMUSG00000004085
Cwc15	-0.108608540556629	0.616859541419273	ENSMUSG00000004096
Col5a3	0.762257027022606	0.0229313690374268	ENSMUSG00000004098
Dnmt1	-0.607367576537184	0.00184877738312914	ENSMUSG00000004099
Ppan	-0.218271166099036	0.358592014595086	ENSMUSG00000004100
Angptl2	1.59323801143785	5.1619071847712e-10	ENSMUSG00000004105
Cacna1e	0.209322649103186	0.590047339073078	ENSMUSG00000004110
Cacna1b	0.520584687203839	NA	ENSMUSG00000004113
Trmt10a	-0.334066420646379	0.294423059476186	ENSMUSG00000004127
Etv1	0.656878583664176	0.0654868332523492	ENSMUSG00000004151
Kifc2	0.469943571886543	0.258880432148997	ENSMUSG00000004187
Psap	-0.0711142528334759	0.794415289013897	ENSMUSG00000004207
Ikbkg	-0.127516073436525	0.511865921647005	ENSMUSG00000004221
Pax2	-0.0443426485776191	NA	ENSMUSG00000004231
Wars2	0.137067712724384	0.802717553611725	ENSMUSG00000004233
Atn1	0.510663426473054	0.00213398178704005	ENSMUSG00000004263
Phb2	-0.235852353044837	0.37322587047518	ENSMUSG00000004264
Ptpn6	-0.453478722325201	0.0305036765830256	ENSMUSG00000004266
Eno2	0.650779814656878	0.102862328634947	ENSMUSG00000004267
Emg1	-0.234805325448647	0.243671327551113	ENSMUSG00000004268
Lpcat3	-0.469359937460914	0.00283835246682259	ENSMUSG00000004270
Atp6v1f	-0.24775658345042	0.318635578146345	ENSMUSG00000004285
Il12b	-0.0541122200247237	NA	ENSMUSG00000004296
Clcn5	0.385058803887551	0.16747981149229	ENSMUSG00000004317
Clcn3	-0.407768756911732	0.0297431974755504	ENSMUSG00000004319
Hif3a	-1.01108394019754	0.0259862954815324	ENSMUSG00000004328
Gpx6	NA	NA	ENSMUSG00000004341
Gpx5	-0.0400728355770089	NA	ENSMUSG00000004344
Pde1c	-0.265922951775061	0.586221389880855	ENSMUSG00000004347
Utp20	-0.0918157849715489	0.680283437790762	ENSMUSG00000004356
Spic	-0.764390158827331	0.014942767738853	ENSMUSG00000004359
9330159F19Rik	0.123384547611654	0.815701549497353	ENSMUSG00000004360
Cul3	-0.380146589747659	0.155135196893069	ENSMUSG00000004364
Sst	NA	NA	ENSMUSG00000004366
Il11	1.67297946913055	4.77498937489395e-05	ENSMUSG00000004371
Large1	0.615181835968913	0.0136970816071113	ENSMUSG00000004383
Ddx56	0.0947946941910316	0.771163150599118	ENSMUSG00000004393
Tmed4	-0.0248274415131299	0.942805061923911	ENSMUSG00000004394
Col26a1	0.604101213033233	0.110211923271926	ENSMUSG00000004415
Bid	-0.351952169531016	0.137667718157674	ENSMUSG00000004446
Ralb	-0.115449783843348	0.630942567029201	ENSMUSG00000004451
Ppp1cc	-0.12500295409885	0.583171897006228	ENSMUSG00000004455
Dnajb11	0.054206931568746	0.818787130665175	ENSMUSG00000004460
Tbccd1	-0.315860670304666	0.137069717057808	ENSMUSG00000004462
Clec11a	0.904218243458428	3.67683476925563e-05	ENSMUSG00000004473
Zfp324	0.181458856997052	0.516432075069359	ENSMUSG00000004500
Gab2	0.018075103679211	0.950730952186009	ENSMUSG00000004508
Coro1c	0.347867415142932	0.0182300898478139	ENSMUSG00000004530
Tax1bp1	-0.320989655840057	0.0859638809804204	ENSMUSG00000004535
Psg17	-0.0108273165953697	NA	ENSMUSG00000004540
Psg19	-0.428060556055913	0.392340739788193	ENSMUSG00000004542
Ctse	-0.86144712357116	0.00106189194738027	ENSMUSG00000004552
Ndrg2	0.28123828506046	0.362174685628999	ENSMUSG00000004558
Mettl17	0.156851897420922	0.675103253728572	ENSMUSG00000004561
Arhgef40	0.320141355384667	0.218164479093329	ENSMUSG00000004562
Pnpla6	0.122134155821933	0.66209720548043	ENSMUSG00000004565
Mcoln1	0.223780656407004	0.412179379302192	ENSMUSG00000004567
Arhgef18	-0.0225221234238484	0.951141775353815	ENSMUSG00000004568
Pkn2	-0.133934550311905	0.510982149300364	ENSMUSG00000004591
Cd33	-0.479517707440781	0.0468735004620065	ENSMUSG00000004609
Etfb	-0.468161128414612	0.0256153079882131	ENSMUSG00000004610
Nkg7	-0.776666606342425	0.00232198308380605	ENSMUSG00000004612
Stxbp2	-0.557587340283646	0.00476696428334888	ENSMUSG00000004626
Pcp2	-0.215567340602192	0.684175340380707	ENSMUSG00000004630
Sgce	0.545577547180378	0.0224476756718747	ENSMUSG00000004631
Chn2	0.355442678328507	0.257266021584429	ENSMUSG00000004633
Wwox	0.180502596367795	0.489853760972588	ENSMUSG00000004637
Slbp	-0.701977855352327	0.000485631109976893	ENSMUSG00000004642
Tyr	-0.225318376341618	NA	ENSMUSG00000004651
Ghrhr	-0.12322956387848	NA	ENSMUSG00000004654
Aqp1	-0.048221947682355	0.915437875034187	ENSMUSG00000004655
Arid3b	-0.202184797032456	0.558729742751682	ENSMUSG00000004661
Cnn2	-0.386009357051467	0.0826030006757998	ENSMUSG00000004665
Polr2e	-0.00391748674408905	0.990323345828476	ENSMUSG00000004667
Abca13	-0.394543733192319	0.182925888767065	ENSMUSG00000004668
Myo9b	0.0651656547682639	0.737936513617922	ENSMUSG00000004677
Hdac9	0.269633997379732	0.241250518113467	ENSMUSG00000004698
Ly9	-0.24923881145942	0.298930836931344	ENSMUSG00000004707
Cd244a	0.00258890931025825	0.995866860481227	ENSMUSG00000004709
Adgre1	-0.116667290962584	0.736850173863684	ENSMUSG00000004730
Mtfp1	-0.0255954967591765	0.971124003390289	ENSMUSG00000004748
Rab23	0.352942196818202	0.0731775461933085	ENSMUSG00000004768
Rab11a	-0.16358968483128	0.564725426436979	ENSMUSG00000004771
Eif2b2	-0.129012483816546	0.63171856162098	ENSMUSG00000004788
Dlst	-0.136515364825449	0.491770051470173	ENSMUSG00000004789
Pgf	0.307155112867636	0.348229942573938	ENSMUSG00000004791
