gene_name	hp199avshpC_log2FoldChange	hp199avshpC_padj	hp199bvshpC_log2FoldChange	hp199bvshpC_padj	ID
POLR3B	0.0851217284102198	0.895377435003032	0.0115909057307663	1	ENSG00000013503
ANGEL1	-0.0729348538461742	0.890719323786136	-0.054075816472809	1	ENSG00000013523
RNF14	0.106785026662044	0.718001117271879	-0.0545229277189453	1	ENSG00000013561
DNASE1L1	0.0120482695066736	0.981042737396223	0.149034090842347	1	ENSG00000013563
DDX11	-0.270966969273847	0.296058502439804	-0.257291868391793	1	ENSG00000013573
HEBP1	0.0712667346700896	0.842065946883382	-0.0223571285475923	1	ENSG00000013583
GPRC5A	0.188101423797184	0.521090844258593	0.222382173157836	1	ENSG00000013588
MAMLD1	-0.0206351927209249	0.979138228487805	-0.219363750730468	1	ENSG00000013619
CD6	-0.00125189507098894	NA	-0.010496587150267	1	ENSG00000013725
TACC3	-0.286017391944534	0.370201240245637	-0.0418373563919073	1	ENSG00000013810
UFL1	0.193348106215597	0.419930707994301	0.0342320594223079	1	ENSG00000014123
POLA2	0.189596384534176	0.710703598932763	0.147149192258712	1	ENSG00000014138
ZC3H3	-0.266252585140956	0.392409504004986	-0.133091039815086	1	ENSG00000014164
CAPN1	0.0306967695252656	0.947208866300051	0.114312445580144	1	ENSG00000014216
ACP3	0.0614671448806347	NA	0.0986126373521237	1	ENSG00000014257
MDH1	0.196387243219082	0.366224499910038	-0.00355975584677979	1	ENSG00000014641
SLC30A9	0.0465343462521621	0.899332713563311	-0.0718146090229228	1	ENSG00000014824
MTMR11	-0.0522520680298272	0.912867027695212	-0.0688382627511853	1	ENSG00000014914
COX15	0.00420245555760061	0.993017205901924	0.0298133798256348	1	ENSG00000014919
CCDC88C	0.00205993924086127	NA	-0.0546499453375263	1	ENSG00000015133
YAF2	0.00279452438179893	0.998214674414247	-0.0483235584140193	1	ENSG00000015153
ZMYND11	0.00286019726265775	0.995875541716561	-0.00801767680119244	1	ENSG00000015171
WAS	-0.0783940441736236	NA	-0.131905774297219	1	ENSG00000015285
DPEP1	NA	NA	NA	NA	ENSG00000015413
BID	0.252065693134392	0.540929921654922	0.00677246605062989	1	ENSG00000015475
MATR3	0.199155528096207	0.137582493088171	0.138744221363019	1	ENSG00000015479
NPC1L1	0.109153106968324	NA	-0.00474024929128036	1	ENSG00000015520
XYLT2	-0.117540933449793	0.720154428951476	0.0120098431898282	1	ENSG00000015532
RGPD5	-0.0826465808151026	0.856446741382681	-0.182653772289107	1	ENSG00000015568
STMN4	-0.0106895097985272	NA	-0.0154048307013395	1	ENSG00000015592
NUDCD3	-0.112005953968371	0.67750961882345	-0.0315400528462806	1	ENSG00000015676
ISL1	-0.00616908873419022	NA	-0.0055163998047745	1	ENSG00000016082
CHDH	-0.292989065702268	0.425705480194835	0.116390281960751	1	ENSG00000016391
IL20RA	0.0937220064325859	NA	0.0145654859266377	1	ENSG00000016402
CLCA1	0.00518073348913873	NA	0	1	ENSG00000016490
CLCA4	0.00518073348913873	NA	0	1	ENSG00000016602
GLT8D1	0.0951805348788736	0.73786177197813	0.0784484486454736	1	ENSG00000016864
ATP2C1	0.0532810769138556	0.87131536814753	0.099826926155673	1	ENSG00000017260
IGF1	-0.195331676075672	NA	-0.253743409241396	1	ENSG00000017427
SLC38A5	-0.139381623383259	0.721741230974253	0.176531562894279	1	ENSG00000017483
RALBP1	0.00655558339059509	0.988221358012408	0.00342369055774474	1	ENSG00000017797
RUFY3	-0.0647209291964968	0.860085187098293	-0.183075731264912	1	ENSG00000018189
CNTN1	0.0296383074525214	NA	0.0333839710653934	1	ENSG00000018236
SLC11A1	0.171702295918176	NA	-0.0575018225430226	1	ENSG00000018280
WWTR1	0.0682749926478979	0.829759088881387	0.0795668021961375	1	ENSG00000018408
AGPS	0.202377627127396	0.358692493926845	0.13765013471737	1	ENSG00000018510
ZNF806	0.0085494956369472	NA	0.0353112956620971	1	ENSG00000018607
CXorf56	0.073387932064447	0.906742744737396	0.0393264754286073	1	ENSG00000018610
ATP1A2	0.0156147659454023	NA	-0.110096554827375	1	ENSG00000018625
TTC27	0.0927520683458529	0.87332170538416	0.0274889351640861	1	ENSG00000018699
ZNF582	-0.101242057320536	NA	-0.155627235195352	1	ENSG00000018869
VSIG2	-0.0439470066343604	NA	-0.0374633160777493	1	ENSG00000019102
PHLDB1	-0.0992150635095488	0.58916992725504	0.066123278430976	1	ENSG00000019144
MARCO	-0.0722820651514946	NA	-0.00716744803788168	1	ENSG00000019169
CYP24A1	0.0143135350142143	NA	-0.0166684215632315	1	ENSG00000019186
PRDM11	-0.193161179474269	0.678235444062953	-0.108195548948979	1	ENSG00000019485
SYT13	-0.262237265451795	NA	-0.289739993370891	1	ENSG00000019505
SNAI2	0.0563054046684094	0.872877911619349	-0.0666558601879489	1	ENSG00000019549
CD74	-0.0973701665803304	0.880349647252546	-0.105727691991351	1	ENSG00000019582
HGF	0.0811526984887453	NA	0.0411886718806293	1	ENSG00000019991
ZRANB1	0.0563492862630567	0.910884402573154	0.0728762244520605	1	ENSG00000019995
NCDN	-0.239256778141249	0.201831627576928	0.0157491853462124	1	ENSG00000020129
ADGRA2	0.0659318212708233	0.910371814508178	0.159558954196382	1	ENSG00000020181
CCT8L1P	-0.00616908873419023	NA	-0.00499419206756049	1	ENSG00000020219
ZFP64	-0.0358573146752428	0.95228243923008	-0.042240393764422	1	ENSG00000020256
MNAT1	0.133987236592061	0.730503402198624	0.0264665320707827	1	ENSG00000020426
SAMD4A	-0.325587490110784	0.00996376129084499	-0.154433749308805	1	ENSG00000020577
RUNX3	0.0893929888224502	0.881955842536399	0.0176838935417801	1	ENSG00000020633
MRE11	-0.0786053194842933	0.878007092036483	-0.0682957916629964	1	ENSG00000020922
PLEKHB1	-0.239337778042281	NA	0.0715197908146278	1	ENSG00000021300
SERPINB1	0.0220107712023693	0.964746243376812	-0.0536772326714478	1	ENSG00000021355
CYP3A43	0.0135994115243745	NA	0.0681889315676424	1	ENSG00000021461
SLC7A9	-0.00488240288233847	NA	0.00200451277890752	1	ENSG00000021488
SPAST	0.0359566060732873	0.948236080123872	0.050267588082532	1	ENSG00000021574
NRXN3	0.0499073816238407	NA	0.0297581400381638	1	ENSG00000021645
OSBPL5	-0.205400306187546	0.395326706795679	-0.0039887079451459	1	ENSG00000021762
AQR	-0.226313404392492	0.330288836386993	-0.404081883353531	0.0804888274937072	ENSG00000021776
CPS1	-0.106196626680588	0.8795908196942	-0.0481877072484771	1	ENSG00000021826
C8B	0.00938229393736126	NA	-0.00876698463089602	1	ENSG00000021852
FHL1	-0.0806882408086817	0.66838743255699	-0.0633102948002536	1	ENSG00000022267
RTF2	0.150459377254459	0.535832252489436	0.0967963845339078	1	ENSG00000022277
GABRA1	-0.0261847150943768	NA	-0.0235488424557426	1	ENSG00000022355
NLRP2	-0.0356734625373113	NA	0.0217168816853011	1	ENSG00000022556
SLC45A4	-0.138641552362351	0.791905729802937	-0.164667473493925	1	ENSG00000022567
RNF10	-0.0296838247474166	0.957903621242339	0.0569499864864972	1	ENSG00000022840
ZNF839	-0.0791617693285408	0.904358054761143	-0.0964162435370896	1	ENSG00000022976
ZDHHC6	0.260650889945705	0.26700062723966	0.122489578349153	1	ENSG00000023041
GRAMD1B	0.0526606207863106	0.942899520400117	-0.0340480081835393	1	ENSG00000023171
RNH1	-0.0839494889102008	0.730769271501134	0.0103219399653271	1	ENSG00000023191
NDUFS1	-0.0447483852196139	0.928835960112425	-0.0824445621841184	1	ENSG00000023228
RB1CC1	0.145324681660888	0.58002115610924	0.104528610887115	1	ENSG00000023287
ERP44	0.0923659153044107	0.740139833298204	-0.0146801228329883	1	ENSG00000023318
ALAS1	-0.0119154571312041	0.983027808024764	-0.0511248980529231	1	ENSG00000023330
BIRC3	0.397444415279144	0.237411550147806	0.178303145449601	1	ENSG00000023445
AKAP11	0.111456752890508	0.697928517399517	0.228554509059654	1	ENSG00000023516
GLRX2	0.289425362410586	0.314516962952475	0.127953457351893	1	ENSG00000023572
SNAPC1	0.145143906146555	0.578618744899806	-0.0237405376255533	1	ENSG00000023608
DERA	0.161975538475573	0.628852368506366	-0.210666283735418	1	ENSG00000023697
STRAP	0.21496818826732	0.278463767955927	0.0413586831546997	1	ENSG00000023734
ABCC2	-0.0564016934503014	NA	-0.155251530630118	1	ENSG00000023839
DEF6	-0.130790480992959	NA	0.00211690498715239	1	ENSG00000023892
PLEKHO1	0.00838103661629494	0.989333060269512	0.0247766165651471	1	ENSG00000023902
GCLM	-0.00908658339174313	0.986471565904687	-0.0832403775386863	1	ENSG00000023909
UBR2	0.0632523414585502	0.827496253599646	0.108954770940932	1	ENSG00000024048
EHD2	-0.243832742412522	0.0505678393251704	-0.0859077196907038	1	ENSG00000024422
DEPDC1	-0.0771959595409065	NA	-0.099012693523912	1	ENSG00000024526
CCDC28A	0.101445618305982	0.844694073987115	-0.00383826200533806	1	ENSG00000024862
RRAGD	0.148801944870497	0.673021383804158	-0.0201827605846607	1	ENSG00000025039
HSF2	-0.0085704562906767	0.989422835085373	-0.0907099408160512	1	ENSG00000025156
PHF20	0.043628210504914	0.932201481354645	0.041456040466864	1	ENSG00000025293
HSD17B6	-0.0617012118206084	NA	0.00555943103535604	1	ENSG00000025423
NR1H3	0.0568806262668794	0.927550677169436	0.116198818950149	1	ENSG00000025434
TYMP	0.0736451662853419	0.875842208175882	0.206334321706545	1	ENSG00000025708
NCAPH2	0.0534273664155395	0.927794139278357	0.0793568433372254	1	ENSG00000025770
TOMM34	0.133268051744223	0.665104715644744	0.0696119455596356	1	ENSG00000025772
SEC63	0.0448981930195422	0.886230258281073	0.0224848623632602	1	ENSG00000025796
KPNA6	-0.0294185780993712	0.958903297340173	0.0899257158744091	1	ENSG00000025800
VIM	0.144712585523523	0.478804251798999	-0.0154176842594082	1	ENSG00000026025
RTEL1-TNFRSF6B	-0.225398013312843	0.617680865528115	0.045226185156647	1	ENSG00000026036
FAS	0.113704797949124	0.734161810095304	0.086165563970045	1	ENSG00000026103
RNASET2	0.122114447145603	0.788331085651048	-0.0304811103218797	1	ENSG00000026297
CD44	-0.026475062307964	0.932201481354645	0.0395418381486313	1	ENSG00000026508
KCNG1	-0.0419584695554796	NA	-0.128994381695964	1	ENSG00000026559
AGPAT4	-0.219233713673179	0.382090872742747	-0.109223408284072	1	ENSG00000026652
SLAMF7	0.020711478767714	NA	0.0768606195525907	1	ENSG00000026751
BTN3A1	-0.036232311123366	0.944529738638352	-0.0310164529705128	1	ENSG00000026950
MIPEP	0.146824622600764	0.741810269677602	-0.0651880549519909	1	ENSG00000027001
PRKCH	0.192065518798714	0.692492996453756	0.0414081122147307	1	ENSG00000027075
INSRR	-0.0219009406565357	NA	-0.0184020913121691	1	ENSG00000027644
IFNGR1	0.0927572841792536	0.736879390657936	-0.0686017395386748	1	ENSG00000027697
B4GALT7	-0.0310696533384755	0.957303598105347	0.133137953981524	1	ENSG00000027847
SH2D2A	-0.0185556929149881	NA	0.00260554000874146	1	ENSG00000027869
VRK2	0.0793002818580146	0.844869733421526	-0.0645457950858358	1	ENSG00000028116
TNFRSF1B	0.173552165359676	0.650564657336236	-0.0777236910366549	1	ENSG00000028137
VEZT	0.0167828498640031	0.969516491976354	-0.104051532226694	1	ENSG00000028203
POU2F2	-0.00135338015163261	0.957303598105347	-0.00925911126145787	1	ENSG00000028277
BRD9	-0.213189470073669	0.458529062684157	-0.132212899133209	1	ENSG00000028310
SNX1	0.0706660633854385	0.795950886218226	-0.0295563218768493	1	ENSG00000028528
TBPL1	0.184161229862299	0.62946858837291	0.047921260064227	1	ENSG00000028839
ARNTL2	-0.0591915109035163	0.912867027695212	0.0144641408540488	1	ENSG00000029153
BCLAF1	-0.0315952177732079	0.931330914404681	0.100988620919112	1	ENSG00000029363
SLC39A9	0.00905073031997517	0.984735415507024	0.094830911952248	1	ENSG00000029364
ANK1	-0.0667785114259356	0.915678030570297	-0.119471591966767	1	ENSG00000029534
IBSP	0.0287113316183948	0.965492005783493	-0.0662439771548596	1	ENSG00000029559
TFB1M	0.157290586112297	0.76688428586271	-0.170518461460036	1	ENSG00000029639
RABEP1	0.120894423095001	0.6341857303976	0.0245126776742236	1	ENSG00000029725
HMGB3	0.123947615936376	0.795517586092172	-0.0079620786908614	1	ENSG00000029993
NUP160	0.0631143811309913	0.856884777024353	0.0978939637947534	1	ENSG00000030066
BAK1	-0.0438320428152598	0.942899520400117	-0.0546229157104849	1	ENSG00000030110
MUSK	0.0128038598009843	NA	-0.0670446257378751	1	ENSG00000030304
IKZF2	-0.158142869697252	0.808420522455595	-0.0512802743995845	1	ENSG00000030419
GRN	-0.0720220358516398	0.739100413598746	-0.0367828651592398	1	ENSG00000030582
FAM13B	0.0332192688410577	0.923282880471679	0.119620573529552	1	ENSG00000031003
ARHGAP31	-0.0202134279725202	0.978526897815785	0.0112262714110484	1	ENSG00000031081
CENPQ	0.213073194549307	NA	0.0117177348973552	1	ENSG00000031691
SARS1	0.0626644835037744	0.80572109832482	-0.0677035463197793	1	ENSG00000031698
RANBP3	-0.0409833839683212	0.945409652048342	0.151295580892907	1	ENSG00000031823
ARID4A	0.039091664088616	0.95477929370595	0.084735867315198	1	ENSG00000032219
EIPR1	0.0381307026498312	0.957903621242339	-0.0919608032724089	1	ENSG00000032389
PNPLA6	-0.0429581417776374	0.942899520400117	0.275032054829126	1	ENSG00000032444
IFT88	0.243945974505692	0.399021943074169	0.0968844925520789	1	ENSG00000032742
ALG1	-0.0977536408047674	0.804725107891055	-0.00675179093080632	1	ENSG00000033011
ZCCHC8	0.172160223479193	0.473105375075904	0.0573770150361816	1	ENSG00000033030
ABCF2	0.0164362023641353	0.976513978283872	-0.119380803436502	1	ENSG00000033050
CHPF2	-0.114525467562968	0.605064240409938	0.106203495018722	1	ENSG00000033100
LRRC7	-0.0681046349619652	NA	-0.00771443480194347	1	ENSG00000033122
FUT8	-0.129268341419471	0.674786151482277	0.0396884753320055	1	ENSG00000033170
UBA6	-0.0181014725895491	0.972248666578093	-0.0262457970998207	1	ENSG00000033178
GAB2	0.0189249154545556	0.969977796771412	-0.0488205494441194	1	ENSG00000033327
ATP6V0A1	0.0225951874981621	0.958903297340173	-0.139294677208466	1	ENSG00000033627
PIAS1	-0.0134269634587356	0.979702281788342	-0.139016556286739	1	ENSG00000033800
SLC4A7	-0.0200749717476761	0.97107059234689	-0.127151794656753	1	ENSG00000033867
APBA2	0.00332693352691116	NA	0.167292649102502	1	ENSG00000034053
MAP2K3	0.0306885223563748	0.945160931162443	-0.0629818688757265	1	ENSG00000034152
EFCAB1	-0.0642110515252093	NA	-0.0924530885099921	1	ENSG00000034239
TMSB10	0.0996706240133475	0.716451843951479	-0.0257610729168156	1	ENSG00000034510
ASTE1	0.0668113005702869	0.932201481354645	-0.134586659678732	1	ENSG00000034533
RNF19A	-0.163871931547616	0.678235444062953	-0.150226469583348	1	ENSG00000034677
PEX3	0.130592435914611	0.77715472354367	0.0834428934231438	1	ENSG00000034693
GABARAPL2	0.0318305071326973	0.940120450262016	0.00773138136951843	1	ENSG00000034713
MYOC	-0.258238619295661	0.521708543456015	-0.179647184757225	1	ENSG00000034971
SH3YL1	-0.170081867323809	0.616152307989269	0.0643419663608734	1	ENSG00000035115
FAM136A	0.0760574896005494	0.856868101097066	0.0246831626057701	1	ENSG00000035141
VCL	0.0516750229232488	0.856884777024353	0.0568336678317887	1	ENSG00000035403
DEPDC1B	-0.0283581161663066	NA	0.047873728493815	1	ENSG00000035499
DAPK2	-0.0210950494756318	0.967296117685187	-0.0495920695564725	1	ENSG00000035664
NSMAF	-0.00618238378137251	0.989422835085373	-0.106183283582944	1	ENSG00000035681
ADSS2	0.139747615104896	0.441609496420194	0.0974724325149509	1	ENSG00000035687
STAP1	NA	NA	NA	NA	ENSG00000035720
TIMP2	0.0519381394813243	0.844768385593882	-0.0242614963328801	1	ENSG00000035862
RFC1	-0.113626429830235	0.759046831834487	-0.165941540481472	1	ENSG00000035928
TBC1D23	0.0316931788908424	0.957903621242339	0.0603154392285414	1	ENSG00000036054
CUL3	0.133001908549342	0.623170780984802	0.00349772024367922	1	ENSG00000036257
MYOM2	-0.000123146074553585	NA	-0.0184824937152425	1	ENSG00000036448
OTC	-0.007514719994358	NA	-0.00627394524944206	1	ENSG00000036473
CYP46A1	-0.240891305094888	NA	-0.00760693805987676	1	ENSG00000036530
ZZZ3	-0.00132064732125999	0.997965337285616	-0.011219677007623	1	ENSG00000036549
SLC18A1	NA	NA	NA	NA	ENSG00000036565
USP2	0.0435451028555449	NA	-0.0341026026322316	1	ENSG00000036672
CASR	-0.0890509626851526	NA	0.00313007120737979	1	ENSG00000036828
TUBG2	-0.0491575926737896	0.925675885863695	-0.0501507953353704	1	ENSG00000037042
RPL26L1	0.156206292410911	0.696644960250415	0.0250635499976235	1	ENSG00000037241
FLT4	0.00470748419766679	NA	-0.0252440627357473	1	ENSG00000037280
NSUN2	0.0236167746348845	0.95477929370595	-0.102145684541823	1	ENSG00000037474
FBXO42	-0.0807584862128797	0.838805861496332	0.0294529105996776	1	ENSG00000037637
MFAP3	0.0767858428512731	0.771423484398113	0.132357714827336	1	ENSG00000037749
MRI1	-0.123064209856517	0.742345304316837	-0.149736335946685	1	ENSG00000037757
METTL1	0.0406200123116696	0.957903621242339	0.137471510445301	1	ENSG00000037897
HOXC8	0.0815037813659397	0.904358054761143	-0.0975339718026883	1	ENSG00000037965
AGA	0.0410436258733293	0.94749362316318	0.00586681529907088	1	ENSG00000038002
PI4K2B	0.0712466451400983	0.901019101236156	0.00534261531814813	1	ENSG00000038210
BOD1L1	-0.0503373744035944	0.88328289410002	-0.0402289657489059	1	ENSG00000038219
MAT2B	0.0815877498366469	0.821243762202006	0.0584687212543379	1	ENSG00000038274
TLL1	0.0476991558004395	NA	-0.13157719456591	1	ENSG00000038295
EDC4	-0.0136465438948491	0.983359564478981	0.00247290796564848	1	ENSG00000038358
TRIO	0.0118233196547856	0.979256436380172	0.0233178379321512	1	ENSG00000038382
VCAN	-0.1127151519196	0.800112360568737	0.0743693416103589	1	ENSG00000038427
CLEC16A	0.0285361306478633	0.964765497001508	-0.0188507541732694	1	ENSG00000038532
MSR1	0.074089294809575	NA	0.130585599683624	1	ENSG00000038945
CDH1	0.00525829900296529	NA	-0.00841797092691578	1	ENSG00000039068
MTREX	0.143387643375015	0.610206008139304	-0.0392401185381398	1	ENSG00000039123
DNAH5	-0.0460614101972415	NA	-0.0606266562473822	1	ENSG00000039139
ZFYVE16	0.0774523270578529	0.858250411341159	-0.0589876511282672	1	ENSG00000039319
RIPOR1	-0.1222528599033	0.738601909182783	-0.0479012671013716	1	ENSG00000039523
C6	NA	NA	NA	NA	ENSG00000039537
RAI14	-0.0246371051260074	0.958903297340173	-0.138713865903849	1	ENSG00000039560
SOX30	-0.0257463894942382	NA	0.00784396031288992	1	ENSG00000039600
PNKP	-0.0960827057554764	0.858250411341159	-0.059246871552549	1	ENSG00000039650
BEST2	0.0263388644166463	NA	0.0208092509184753	1	ENSG00000039987
PHLPP2	-0.297133907932366	0.338491634124018	-0.0581923859891204	1	ENSG00000040199
SPDL1	0.101068709832546	0.874139545058294	0.0678521042876346	1	ENSG00000040275
STAU2	0.113400272537157	0.829759088881387	0.202889493055328	1	ENSG00000040341
SLC66A1	-0.0833381327165414	0.866302293581281	-0.0945516129664434	1	ENSG00000040487
CTNS	-0.0498733208976527	0.928363279174274	-0.0862149841161818	1	ENSG00000040531
RTN4R	-0.0518734753824378	NA	-0.0717287641895201	1	ENSG00000040608
PHF23	0.0496959571951619	0.893394430257309	-0.0133302552027019	1	ENSG00000040633
CDH10	-0.00237680864290897	NA	0.0199525432447713	1	ENSG00000040731
INPP4A	-0.101027971503316	0.797579808414259	-0.124471110706946	1	ENSG00000040933
RAB27B	-0.201426073207149	NA	-0.39709527105792	1	ENSG00000041353
PSMA4	0.204114880096969	0.308290436454705	0.0976105135552022	1	ENSG00000041357
MYO16	-0.0374077501752402	NA	0.0185221330026457	1	ENSG00000041515
LSG1	0.0490067286807667	0.910884402573154	-0.0696549347312049	1	ENSG00000041802
PARP3	0.0836925294804196	0.83003307804173	0.0393851721248919	1	ENSG00000041880
TNC	-0.0667304850874782	0.763676589967881	0.128932569760753	1	ENSG00000041982
THAP3	0.00727277960533763	0.991824884755943	0.209517820513729	1	ENSG00000041988
RIPOR3	-0.051262255369826	NA	-0.0882928254310719	1	ENSG00000042062
TDP1	0.0179508334612279	0.986793405474362	0.0239033427884481	1	ENSG00000042088
AIFM2	-0.111491174397738	0.680877286055781	-0.111297622396097	1	ENSG00000042286
C2orf83	0.0586074221040358	NA	0.036318524264261	1	ENSG00000042304
SPATA7	-0.0267864679795874	0.975619488814949	0.0786053940925239	1	ENSG00000042317
MED17	0.146951231620567	0.633496279671547	-0.105621460944401	1	ENSG00000042429
RETSAT	0.0214239243567688	0.965492005783493	0.0650531053328674	1	ENSG00000042445
CAPG	0.0348503581458136	0.90887841389567	0.0216196000276835	1	ENSG00000042493
AP2S1	0.0596740081439445	0.859856518522548	-0.0068501429692831	1	ENSG00000042753
USH2A	0.0226006099639628	NA	0.0158985602659514	1	ENSG00000042781
ZPBP	0.0108556446008032	NA	0	1	ENSG00000042813
TG	0.0158577207109254	NA	0.0245537393129483	1	ENSG00000042832
ADAM28	0.0324101801961002	NA	-0.0928488549586239	1	ENSG00000042980
BARX2	0.104451565270669	NA	0.0583770657713127	1	ENSG00000043039
