gene_name	logFC	adj.P.Val	ID
Rgs20	0.388771844493566	0.516200447480329	ENSMUSG00000002459
Abhd3	0.49615682928641	0.443661119521891	ENSMUSG00000002475
Snrpd1	0.04405025757689	0.882761323986223	ENSMUSG00000002477
Tchp	-0.317003967330161	0.298200092044065	ENSMUSG00000002486
Tiam1	-0.322136324302147	0.073099832179162	ENSMUSG00000002489
Tsc2	-0.0075938790514547	0.962101683785631	ENSMUSG00000002496
Rpl3l	-0.493931755825389	0.490594104419234	ENSMUSG00000002500
Slc9a3r2	0.453189758626605	0.0690744041952733	ENSMUSG00000002504
Puf60	0.132603375119015	0.230732956694327	ENSMUSG00000002524
Golga2	0.226626089723014	0.0283643680422382	ENSMUSG00000002546
Uck1	0.105526985111848	0.547638047354607	ENSMUSG00000002550
Scin	0.239552006616284	0.297546314036567	ENSMUSG00000002565
Ikzf4	0.702013701639125	0.23238629087628	ENSMUSG00000002578
Mien1	0.641599008376914	0.0024293317340976	ENSMUSG00000002580
Pon1	-1.28128152921573	0.29344771113562	ENSMUSG00000002588
Axl	0.307397011485351	0.014657142072803	ENSMUSG00000002602
Tgfb1	-0.194087863274361	0.116306644417308	ENSMUSG00000002603
Ccdc97	-0.181226027432693	0.177889816827433	ENSMUSG00000002608
Zfp40	-0.381172073036192	0.315663198085853	ENSMUSG00000002617
Akap8l	-0.254311482556075	0.184458652790553	ENSMUSG00000002625
Shh	-0.82094692548262	0.574568777399716	ENSMUSG00000002633
Pdcd2l	-0.0815770999463914	0.741306108441934	ENSMUSG00000002635
Gtf2f1	-0.0556220566380077	0.766781258617074	ENSMUSG00000002658
Clpp	0.146041563551908	0.463827049728871	ENSMUSG00000002660
Alkbh7	-0.145120161278785	0.685818119835915	ENSMUSG00000002661
Dennd1c	-0.527572979988666	0.0582849638671019	ENSMUSG00000002668
Med6	0.00886498570542438	0.98003330529047	ENSMUSG00000002679
Prkd1	1.16610023319345	3.58774571057523e-05	ENSMUSG00000002688
Lcp2	-0.555283490991462	0.00102541292670852	ENSMUSG00000002699
Cse1l	-0.141904236686336	0.33184336226265	ENSMUSG00000002718
Naa20	0.174405141928854	0.407911413474839	ENSMUSG00000002728
Prkra	0.427148539411978	0.00349261329152271	ENSMUSG00000002731
Fkbp7	2.18417077768401	8.60487858084237e-09	ENSMUSG00000002732
Plekha3	0.367574925151247	0.0314750822483542	ENSMUSG00000002733
Ykt6	0.736926748907693	2.73462834990855e-05	ENSMUSG00000002741
Baz1b	-0.0731759109168886	0.431164039703459	ENSMUSG00000002748
Pex6	0.0377261100772106	0.842395915913274	ENSMUSG00000002763
Mrpl2	0.0937836388918569	0.688829204419681	ENSMUSG00000002767
Mea1	0.359710219080086	0.0244434966914028	ENSMUSG00000002768
Gnmt	-0.177396351507151	0.863670415351155	ENSMUSG00000002769
Grin2d	1.06117738256083	0.00119497273183991	ENSMUSG00000002771
Kdelr1	0.905062901363929	7.96712733143552e-06	ENSMUSG00000002778
Tmem143	0.0529889145135711	0.903003851819912	ENSMUSG00000002781
Pdxk-ps	-0.123726497933498	0.931676259596421	ENSMUSG00000002791
Ggct	-0.202527077724693	0.468740553332602	ENSMUSG00000002797
Jag2	0.237607894145689	0.447416182647802	ENSMUSG00000002799
Btbd6	0.00597709990500661	0.979607364284965	ENSMUSG00000002803
Nudt14	0.147249471392591	0.559603183823021	ENSMUSG00000002804
Epdr1	0.612708018545116	0.00257177947198442	ENSMUSG00000002808
Flii	0.104926350359895	0.361993801129176	ENSMUSG00000002812
Top3a	-0.178869572388123	0.321397617837964	ENSMUSG00000002814
Atg4d	-0.295718140526565	0.101317662476784	ENSMUSG00000002820
Qtrt1	0.0982519430256166	0.773807168585645	ENSMUSG00000002825
Plin4	-1.36530407028045	0.000637045626071233	ENSMUSG00000002831
Hdgfl2	-0.10661733304665	0.441844478365403	ENSMUSG00000002833
Chaf1a	-0.0682370711859681	0.799054330985498	ENSMUSG00000002835
Adprh	0.282791785759074	0.0511510391953248	ENSMUSG00000002844
Tmem39a	0.683506005591545	0.000675673817756959	ENSMUSG00000002845
Timmdc1	-0.0563490249453	0.736092575263913	ENSMUSG00000002846
Pla1a	0.348681831978372	0.561935966897325	ENSMUSG00000002847
Mcm2	-0.303129351065774	0.0427375796198433	ENSMUSG00000002870
Tpra1	-0.0506847970487474	0.826255248471831	ENSMUSG00000002871
Nab1	0.383663592720842	0.00836959080203443	ENSMUSG00000002881
Adgre5	0.113620901722987	0.240496689717531	ENSMUSG00000002885
Il17ra	-0.223095473419154	0.117567583722471	ENSMUSG00000002897
Lamb1	2.39935379323268	2.53868981771013e-08	ENSMUSG00000002900
Kcnn1	-0.304107597243208	0.578357352538029	ENSMUSG00000002908
Arrdc2	-0.451413994006779	0.0830734639988718	ENSMUSG00000002910
Cd36	-0.556200440758497	0.00321512804581393	ENSMUSG00000002944
Map2k7	0.0391678406898412	0.811021749184132	ENSMUSG00000002948
Timm44	-0.0353223540399688	0.848922652084672	ENSMUSG00000002949
Ap2a2	0.140301459270152	0.245705038966657	ENSMUSG00000002957
Pnkp	-0.212890683840847	0.252291771476125	ENSMUSG00000002963
Med25	0.361589813180228	0.0502931521731777	ENSMUSG00000002968
Bcam	-0.0415886290536149	0.930387138117634	ENSMUSG00000002980
Clptm1	0.155370145713571	0.448977807695372	ENSMUSG00000002981
Relb	0.490943727263611	0.0263131865494309	ENSMUSG00000002983
Tomm40	0.137708317068449	0.414733917425918	ENSMUSG00000002984
Apoe	0.904522944131394	9.24121663185333e-05	ENSMUSG00000002985
Apoc2	0.147758239771695	0.85553286419446	ENSMUSG00000002992
Hbp1	0.187599899112748	0.109885766165886	ENSMUSG00000002996
Prkar2b	-0.426791115488772	0.00186750274553519	ENSMUSG00000002997
Cdkn1b	0.0216580422876369	0.882263223624317	ENSMUSG00000003031
Klf4	0.824260005650679	0.000699698427768226	ENSMUSG00000003032
Ap1m1	0.0483581467542926	0.743895517799996	ENSMUSG00000003033
Rab8a	0.0653565819983362	0.576754868368125	ENSMUSG00000003037
Hmgn2	-0.290973434206579	0.0740034768484684	ENSMUSG00000003038
Fam32a	0.0662086524196512	0.609024096221245	ENSMUSG00000003039
Stard3nl	0.313931987232458	0.119415344482187	ENSMUSG00000003062
Stk11	-0.207868789101975	0.062941447330763	ENSMUSG00000003068
Efna2	1.5359685139073	0.00272668738188574	ENSMUSG00000003070
Atp5d	0.0164177179268261	0.941984935430411	ENSMUSG00000003072
Ppp5c	-0.224412166185421	0.127111280896231	ENSMUSG00000003099
Cdk12	-0.1234964103032	0.307842949640579	ENSMUSG00000003119
Lipe	-1.05220451591075	0.0326570878514899	ENSMUSG00000003123
Pafah1b2	0.72727889319846	1.53825697501485e-05	ENSMUSG00000003131
Tbc1d8	-0.348471537991222	0.0246667924555616	ENSMUSG00000003134
Cnot11	0.127432035781441	0.302180014886393	ENSMUSG00000003135
Slc2a3	-0.427759613146106	0.0112195919400726	ENSMUSG00000003153
Foxj2	0.357555731937907	0.0468793344968388	ENSMUSG00000003154
Sri	0.187612815398606	0.204378673030783	ENSMUSG00000003161
Dgcr2	0.19825803087059	0.107788663304685	ENSMUSG00000003166
Irf3	0.0177795125779614	0.921301825725277	ENSMUSG00000003184
Bcl2l12	0.232485383965402	0.184370607506203	ENSMUSG00000003190
Zfp959	0.279525548581876	0.150427834436882	ENSMUSG00000003198
Mpnd	0.315201960558356	0.150815549861548	ENSMUSG00000003199
Sh3gl1	0.722976143503678	5.60477431143864e-05	ENSMUSG00000003200
Ebi3	-0.0112428198116685	0.969620198789584	ENSMUSG00000003206
Yju2	0.0279041097491874	0.890829389639277	ENSMUSG00000003208
Ranbp2	-0.065828018090226	0.481331646421389	ENSMUSG00000003226
Edar	-0.182730366657306	0.76787695509355	ENSMUSG00000003227
Grk5	0.31315009624335	0.144763590598418	ENSMUSG00000003228
Dvl3	0.593716065523646	0.00104073045228169	ENSMUSG00000003233
Abcf3	0.228635206793526	0.216143511037963	ENSMUSG00000003234
Eif2b5	0.0783103494236945	0.687896381203398	ENSMUSG00000003235
Cyth2	0.417118857985422	0.0125687416316023	ENSMUSG00000003269
Sult2b1	-0.838392908609644	0.530542125969293	ENSMUSG00000003271
Car11	0.326586112525909	0.565469646969286	ENSMUSG00000003273
Dlgap1	-0.0989266503350095	0.797405179842208	ENSMUSG00000003279
Plag1	-0.509393440639948	0.266378949220395	ENSMUSG00000003282
Hck	-0.334944359510183	0.162439973557327	ENSMUSG00000003283
Mrpl4	0.108426281494617	0.550186811207547	ENSMUSG00000003299
Keap1	0.177778772774444	0.196760140520489	ENSMUSG00000003308
Ap1m2	-0.359451549522482	0.647939932248772	ENSMUSG00000003309
Glg1	0.626260462476867	0.000258578299463361	ENSMUSG00000003316
Atp8b3	-1.01999025301352	0.426584545207004	ENSMUSG00000003341
Btbd2	0.455407431464962	0.00625053318774154	ENSMUSG00000003344
Csnk1g2	0.205760229006457	0.1404162364167	ENSMUSG00000003345
Abhd17a	0.120511272188687	0.584432958587271	ENSMUSG00000003346
Mob3a	-0.248278387532485	0.0336679564309201	ENSMUSG00000003348
Cacnb3	1.57157638637356	9.96319707735926e-06	ENSMUSG00000003352
Fkbp11	1.84783488853875	0.000302619536907377	ENSMUSG00000003355
Ddx23	0.0656428541138769	0.649187368922608	ENSMUSG00000003360
Pld3	0.345382865078803	0.015218011546264	ENSMUSG00000003363
Grik5	0.394819259303704	0.2038255124316	ENSMUSG00000003378
Cd79a	-0.120638436102858	0.629104330830203	ENSMUSG00000003379
Rabac1	0.605711540462305	0.000513329307000622	ENSMUSG00000003380
Etv3	0.273055230342966	0.0345842886183374	ENSMUSG00000003382
Prkcsh	0.480132859580854	0.012582463917466	ENSMUSG00000003402
Rab3b	0.335783545190999	0.766079723014942	ENSMUSG00000003411
St8sia6	0.378195702199505	0.246919958807626	ENSMUSG00000003418
Fcgrt	0.555946944452205	0.00873098806151808	ENSMUSG00000003420
Nosip	-0.0018117741829764	0.993352115387227	ENSMUSG00000003421
Pih1d1	0.242774653308174	0.0903208440584729	ENSMUSG00000003423
Rps11	0.137241499108484	0.302828813225473	ENSMUSG00000003429
Supt5	0.150045709787617	0.172742131849436	ENSMUSG00000003435
Dll3	0.51629056096932	0.357144983422239	ENSMUSG00000003436
Paf1	-0.181224009931485	0.420012564940229	ENSMUSG00000003437
Timm50	-0.127029323158391	0.579635221462138	ENSMUSG00000003438
Med29	0.00660715355609653	0.978202002634954	ENSMUSG00000003444
Bicd1	-0.562830778222904	0.0190346084984243	ENSMUSG00000003452
Ncstn	0.305017451218551	0.00875357314013952	ENSMUSG00000003458
Pex19	0.0433335506726884	0.726167093007339	ENSMUSG00000003464
Phyhip	-0.35252937320768	0.166726651706293	ENSMUSG00000003469
Crhr2	-0.501335406853858	0.48734818195004	ENSMUSG00000003476
Inmt	-0.669224516035737	0.701405939833385	ENSMUSG00000003477
Cyp4f18	-0.351097117275256	0.0324194120350872	ENSMUSG00000003484
Impdh1	0.545356938805962	0.000492578702666533	ENSMUSG00000003500
Dusp3	0.475818751631958	0.00391761357088073	ENSMUSG00000003518
Prodh	-0.742729530755644	0.000319748507685205	ENSMUSG00000003526
Ess2	-0.244678044447292	0.132817163021467	ENSMUSG00000003527
Slc25a1	-0.155525725675737	0.722517196578575	ENSMUSG00000003528
Dgcr6	0.328007316046453	0.203835127421388	ENSMUSG00000003531
Ddr1	0.294887496911038	0.20781691200439	ENSMUSG00000003534
Ier3	1.22087025120515	0.0167711284202723	ENSMUSG00000003541
Fosb	1.37976120160178	0.0352995360551655	ENSMUSG00000003545
Klc4	0.368115808851563	0.0176312809459254	ENSMUSG00000003546
Ercc1	0.343531391180602	0.130360959378074	ENSMUSG00000003549
As3mt	0.0935585175417972	0.625106249349398	ENSMUSG00000003559
Homer3	0.604738523182622	0.00287972526032954	ENSMUSG00000003573
Crtc1	-0.408008895868237	0.157410764301857	ENSMUSG00000003575
Rnf215	0.646864306066645	0.00173845788296101	ENSMUSG00000003581
Sec14l2	-0.276005089357872	0.164105158820129	ENSMUSG00000003585
Aven	0.488005780420061	0.0444101020791802	ENSMUSG00000003604
Cp	-0.0301706605480838	0.910819838443358	ENSMUSG00000003617
Crot	0.10824608463706	0.34732704415899	ENSMUSG00000003623
Rps6ka1	-0.287687913486948	0.0304542097201556	ENSMUSG00000003644
Snrnp200	-0.140111994825745	0.397942700243702	ENSMUSG00000003660
Ciao1	0.333011348522613	0.0374549969053067	ENSMUSG00000003662
Has1	2.22807923778544	0.0163231681841262	ENSMUSG00000003665
Taf6l	-0.248848211010879	0.140252659295856	ENSMUSG00000003680
Insig2	0.115944213396501	0.545230002735162	ENSMUSG00000003721
Kpna6	0.0360307237347746	0.807136403161913	ENSMUSG00000003731
Man1a	0.658113288046996	1.06841737906021e-05	ENSMUSG00000003746
Itpkc	0.506167304318385	0.0294910627268967	ENSMUSG00000003752
Coq8b	0.212170620777695	0.428817354408215	ENSMUSG00000003762
Brd8	-0.105180375873667	0.410293841161454	ENSMUSG00000003778
Kif20a	-0.147656846269309	0.334296973664436	ENSMUSG00000003779
Farsa	-0.100853803329099	0.440984424030596	ENSMUSG00000003808
Gcdh	-0.141718062280515	0.504900008155738	ENSMUSG00000003809
Mast2	0.175897961366936	0.21386688268948	ENSMUSG00000003810
Dnase2a	-0.147363323962884	0.362257815437848	ENSMUSG00000003812
Rad23a	-0.670767956239483	0.000433499933459528	ENSMUSG00000003813
Calr	0.439145772857298	0.0203812666358222	ENSMUSG00000003814
Syce2	-0.0930231748814232	0.623951215822352	ENSMUSG00000003824
Nfat5	0.235408965418315	0.297469415386429	ENSMUSG00000003847
Nob1	0.110254978585087	0.477390161005759	ENSMUSG00000003848
Nqo1	-0.179898916781216	0.307973044019124	ENSMUSG00000003849
Ppfia3	-0.507953566088881	0.407212758966224	ENSMUSG00000003863
Gys1	-0.292981577218616	0.258523819959068	ENSMUSG00000003865
Ruvbl2	-0.00198610646139485	0.991452359395634	ENSMUSG00000003868
Bax	0.484141343871726	0.0836045534877808	ENSMUSG00000003873
Il7r	-0.363079181811741	0.238356428624228	ENSMUSG00000003882
Tfam	-0.2244509468603	0.329970651770988	ENSMUSG00000003923
Zfp81	0.266834806211904	0.152229568734928	ENSMUSG00000003929
Efnb3	-0.157471007090369	0.74851394080308	ENSMUSG00000003934
Mmd	-0.198716163865286	0.430755432927753	ENSMUSG00000003948
Hlf	-0.337409460738012	0.526801588478343	ENSMUSG00000003949
Fam162a	0.87486088545581	4.81340852043146e-06	ENSMUSG00000003955
Rpl8	0.135307199315573	0.34877209720943	ENSMUSG00000003970
Ssbp2	-0.141914549625094	0.300152810954049	ENSMUSG00000003992
Fancl	-0.382046864649428	0.0659284551331145	ENSMUSG00000004018
Brinp2	-0.45490519297908	0.390183500902867	ENSMUSG00000004031
Gstm5	0.293430689769279	0.0615342152132657	ENSMUSG00000004032
Gstm7	-0.0257531237748437	0.971933303451106	ENSMUSG00000004035
Stat3	0.503779456796685	0.00126577751595904	ENSMUSG00000004040
Stat5a	-0.210532665695746	0.165927482275336	ENSMUSG00000004043
Cavin1	0.882636853921776	0.000714659675157035	ENSMUSG00000004044
Map3k11	-0.000951052036652023	0.994696219214654	ENSMUSG00000004054
Akt2	0.0349187502844339	0.823622969221385	ENSMUSG00000004056
Dnaja3	0.0287899309683466	0.811292102648409	ENSMUSG00000004069
Hmox2	0.235947791551525	0.0978383076026786	ENSMUSG00000004070
Cdip1	-0.228793079567835	0.227735854614428	ENSMUSG00000004071
Map3k20	-0.0671046601224292	0.69096738732326	ENSMUSG00000004085
Cwc15	0.224581002325758	0.12725790643934	ENSMUSG00000004096
Col5a3	2.39323341151468	7.12337795202309e-07	ENSMUSG00000004098
Dnmt1	-0.244555253595981	0.0337200675359747	ENSMUSG00000004099
Ppan	-0.0534372010486948	0.850130746714277	ENSMUSG00000004100
Angptl2	2.81503611404368	8.88606014219643e-08	ENSMUSG00000004105
Cacna1e	-1.11813181189415	0.0078901663640996	ENSMUSG00000004110
Cacna1b	0.834622330947186	0.391559540130098	ENSMUSG00000004113
Trmt10a	0.24967453296848	0.313696469870003	ENSMUSG00000004127
Etv1	0.4275046464673	0.0968269621684622	ENSMUSG00000004151
Kifc2	-0.107697126388583	0.895493888727116	ENSMUSG00000004187
Psap	0.395634994084203	0.0117858588592937	ENSMUSG00000004207
Ikbkg	0.0914874214523103	0.527385521190892	ENSMUSG00000004221
Wars2	0.352988932641255	0.130368442189019	ENSMUSG00000004233
Atn1	0.352570895889679	0.134562590025343	ENSMUSG00000004263
Phb2	-0.0456636555871315	0.779738498370083	ENSMUSG00000004264
Ptpn6	-0.364431661892461	0.00823886064596511	ENSMUSG00000004266
Eno2	1.49854169077029	0.00223571188270525	ENSMUSG00000004267
Emg1	-0.0799200351581515	0.639631631093202	ENSMUSG00000004268
Lpcat3	-0.148733499190847	0.236217703903928	ENSMUSG00000004270
Atp6v1f	0.215026701171135	0.126499640400828	ENSMUSG00000004285
Clcn5	0.707577741436921	0.000829338042444406	ENSMUSG00000004317
Clcn3	-0.397844129378081	0.00255292985442218	ENSMUSG00000004319
Hif3a	-0.994807804325673	0.030215413313626	ENSMUSG00000004328
Pde1c	-0.155414712116299	0.713358261560158	ENSMUSG00000004347
Utp20	0.162340725179923	0.537768154314071	ENSMUSG00000004356
Spic	-0.11517064435454	0.781251355466702	ENSMUSG00000004359
9330159F19Rik	-0.434829714777299	0.556024637169424	ENSMUSG00000004360
Cul3	0.109299305239977	0.349033428199076	ENSMUSG00000004364
Il11	2.37543258214839	0.141085112130804	ENSMUSG00000004371
Large1	1.0910634322365	4.76628086093847e-07	ENSMUSG00000004383
Ddx56	0.101455138200154	0.625106249349398	ENSMUSG00000004393
Tmed4	0.374215268054799	0.00681849971194035	ENSMUSG00000004394
Col26a1	-1.45444228024726	0.0016459184934913	ENSMUSG00000004415
Bid	-0.123679850384398	0.394549889711132	ENSMUSG00000004446
Ralb	0.308825865501406	0.0449379405857064	ENSMUSG00000004451
Ppp1cc	0.0590285172181915	0.575350187234639	ENSMUSG00000004455
Dnajb11	0.540324501053316	0.000716584315685007	ENSMUSG00000004460
Tbccd1	0.0260009932628789	0.903883346450562	ENSMUSG00000004462
Clec11a	1.98723844501184	2.06193844061277e-09	ENSMUSG00000004473
Zfp324	0.466154408422374	0.00280930416520305	ENSMUSG00000004500
Gab2	0.158972420026974	0.221819084070856	ENSMUSG00000004508
Coro1c	0.204235375152887	0.286195497464903	ENSMUSG00000004530
Tax1bp1	-0.157845372351493	0.110076832351547	ENSMUSG00000004535
Ctse	-0.552122656708527	0.00217437805636842	ENSMUSG00000004552
Ndrg2	-0.564081927766457	0.134342031173056	ENSMUSG00000004558
Mettl17	0.0175812755288272	0.959072884996566	ENSMUSG00000004561
Arhgef40	0.526972392028026	0.0275998196765092	ENSMUSG00000004562
Pnpla6	-0.192784589312445	0.489375904011737	ENSMUSG00000004565
Mcoln1	-0.132198954025886	0.518279844579319	ENSMUSG00000004567
Arhgef18	-0.408695770723885	0.0113910746586384	ENSMUSG00000004568
Pkn2	-0.0228863953546732	0.829923366434102	ENSMUSG00000004591
Cd33	-0.40064444769796	0.00722602727932076	ENSMUSG00000004609
Etfb	-0.0761490189036262	0.730447942048424	ENSMUSG00000004610
Nkg7	-0.21350396835227	0.60894410418488	ENSMUSG00000004612
Stxbp2	-0.418346494635537	0.00358508259536162	ENSMUSG00000004626
Pcp2	-1.77648956837233	0.0274525314945075	ENSMUSG00000004630
Sgce	1.02841150545556	3.58201077049579e-05	ENSMUSG00000004631
Chn2	0.19187011181497	0.476984530826842	ENSMUSG00000004633
Wwox	0.28821563986594	0.113007082091093	ENSMUSG00000004637
Slbp	-0.325551430693245	0.0209654882428705	ENSMUSG00000004642
Tyr	-1.63398755936782	0.00669252542469224	ENSMUSG00000004651
Aqp1	0.349361124062844	0.00674846147095117	ENSMUSG00000004655
Arid3b	-0.286562959211132	0.271665528487663	ENSMUSG00000004661
Cnn2	0.017245032156235	0.900740723443116	ENSMUSG00000004665
Polr2e	0.195476237982174	0.226959407357575	ENSMUSG00000004667
Abca13	-0.741523645699899	0.00402705797724875	ENSMUSG00000004668
Myo9b	0.322811124933612	0.0462100049372128	ENSMUSG00000004677
Hdac9	-0.252444865980264	0.234842527960336	ENSMUSG00000004698
Ly9	0.08096636097111	0.738498039497807	ENSMUSG00000004707
Cd244a	-0.346049350847075	0.292961214181261	ENSMUSG00000004709
Adgre1	0.589877395598869	0.0105662479096108	ENSMUSG00000004730
Mtfp1	-0.275448845277289	0.452135323259606	ENSMUSG00000004748
Rab23	1.27588985761576	6.82843821199712e-06	ENSMUSG00000004768
Rab11a	0.363996902531336	0.0145439305554294	ENSMUSG00000004771
Eif2b2	-0.176805456270768	0.46737730894629	ENSMUSG00000004788
Dlst	-0.105861215498937	0.26558443033414	ENSMUSG00000004789
Pgf	0.101062814813019	0.69402549293122	ENSMUSG00000004791
Ulk2	0.473938698315238	0.000695437216245887	ENSMUSG00000004798
Ccl24	-0.183063380638339	0.759285709006198	ENSMUSG00000004814
Dgkq	-0.102328973895649	0.722581617360759	ENSMUSG00000004815
Grap	0.310378405118535	0.305018207667649	ENSMUSG00000004837
Pou1f1	-0.290226929453545	0.697565922009593	ENSMUSG00000004842
Chmp2b	0.580514716443537	0.000307896508382676	ENSMUSG00000004843
Plod3	1.03206533581026	3.30232139422012e-05	ENSMUSG00000004846
Ap1s1	0.437600977725029	0.020847840969731	ENSMUSG00000004849
Mapk13	-0.297367243201716	0.168869142768435	ENSMUSG00000004864
Srpk1	-0.0378431885189405	0.752684656491318	ENSMUSG00000004865
Pax3	-0.681132910006216	0.368777471227945	ENSMUSG00000004872
Lbr	-0.35357040901841	0.0080908987918547	ENSMUSG00000004880
Crabp2	4.87115943693279	1.63921141508631e-08	ENSMUSG00000004885
Nes	0.469175204274411	0.100025790678704	ENSMUSG00000004891
Bcan	2.16142199897165	0.00212940064032318	ENSMUSG00000004892
Prcc	0.235538333715844	0.0627433749614709	ENSMUSG00000004895
Rrnad1	-0.0480110627447554	0.820939021801656	ENSMUSG00000004896
Hdgf	-0.0328740521004676	0.786710849831704	ENSMUSG00000004897
Slc25a18	-0.421979538786164	0.1421233008366	ENSMUSG00000004902
Thop1	0.322907450800519	0.157871956574643	ENSMUSG00000004929
Apba3	0.368855493478355	0.0430008665949871	ENSMUSG00000004931
Matk	-0.0277361898727331	0.932414991408834	ENSMUSG00000004933
Pias4	-0.0924331224256036	0.542644798716577	ENSMUSG00000004934
Map2k1	0.0385412615662704	0.838404564549883	ENSMUSG00000004936
Sgta	0.188287584475128	0.147735891294498	ENSMUSG00000004937
